"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NPTN",7.97297342308155e-38,-0.984955763502801,0.586,0.912,1.38107845634619e-33
"ACIN1",8.00925826727631e-38,-0.686318718955111,0.71,0.954,1.3873637170576e-33
"EYA1",8.33542734945002e-38,4.35353865459979,0.368,0.057,1.44386272547173e-33
"RADX",8.85018336142495e-38,3.78084941270829,0.368,0.06,1.53302876186603e-33
"SMTN",9.15182086472888e-38,-1.46291758855277,0.305,0.652,1.58527841018834e-33
"ZSWIM6",9.23160935326762e-38,-0.971537820944011,0.784,0.972,1.59909937217302e-33
"MARCHF4",1.03117551934062e-37,8.07657653339597,0.298,0.006,1.78620223460183e-33
"EYA2",1.05954472819175e-37,5.85655796825128,0.321,0.02,1.83534337817375e-33
"CCNY",1.14909557614066e-37,1.20569994656193,0.886,0.935,1.99046335699086e-33
"PDGFC",1.16199028390102e-37,1.29129120201342,0.883,0.879,2.01279956977334e-33
"NTRK2",1.19244074472558e-37,-0.952145643223291,0.223,0.664,2.06554585801365e-33
"CTSH",1.21020439520598e-37,-2.06950967491939,0.096,0.442,2.0963160533758e-33
"EPB41L5",1.27024699094047e-37,-0.978301298941941,0.651,0.909,2.20032183770709e-33
"TNFAIP3",1.71917892062624e-37,-2.0197439471673,0.348,0.736,2.97796172630877e-33
"SERPINE1",1.73385443345801e-37,3.84337145087683,0.497,0.171,3.00338264963597e-33
"PROS1",1.84152285863448e-37,3.39907956709409,0.442,0.103,3.18988589572664e-33
"ADAMTS3",2.01501921055721e-37,-2.13534423631502,0.261,0.621,3.4904162765272e-33
"JPH2",2.13085369343079e-37,6.0575697272046,0.337,0.016,3.69106476776082e-33
"EFHC2",2.2006793957079e-37,-1.33413626378073,0.049,0.353,3.81201684924523e-33
"BBS9",2.23534651077502e-37,1.76110506960374,0.807,0.714,3.87206722596449e-33
"MANSC1",2.32986431808925e-37,-2.23974270231687,0.084,0.457,4.03579097179419e-33
"COLEC10",2.98600412866395e-37,-2.27379745549897,0.081,0.386,5.1723563516717e-33
"GLYATL2",3.18275426200527e-37,3.40676222951136,0.513,0.124,5.51316693264553e-33
"GHR",3.31492868267405e-37,4.41819175603232,0.372,0.043,5.74211946412798e-33
"RCOR1",3.39612704717386e-37,-0.618493430166023,0.646,0.91,5.88277127111457e-33
"ELF3",3.46799151711885e-37,-1.52516693294193,0.228,0.631,6.00725490595327e-33
"TNFRSF21",4.10730022119058e-37,-1.46944917746699,0.377,0.787,7.11466544314632e-33
"RBM25",4.82140354419902e-37,-0.532422235261022,0.818,0.978,8.35163521926155e-33
"KLHL13",5.78364466532003e-37,-1.43275373126225,0.503,0.845,1.00184292892673e-32
"CORO2B",5.91039669492869e-37,-2.21453570104349,0.067,0.409,1.02379891549555e-32
"PHKA2",6.29833104951973e-37,2.83189621648827,0.698,0.467,1.09099690439781e-32
"MST1R",6.30713760204299e-37,-7.15561758499084,0.003,0.287,1.09252237542589e-32
"TRAF3IP2",6.31487139775263e-37,-1.25990707714114,0.283,0.691,1.09386202351871e-32
"TES",8.16070401597503e-37,-0.966435505917139,0.576,0.91,1.41359714964719e-32
"ASIC2",8.74054488954073e-37,-1.5785279020048,0.18,0.551,1.51403718576624e-32
"BASP1",9.05970286064393e-37,4.38727430828249,0.409,0.073,1.56932172952074e-32
"MTCL1",9.28988331680078e-37,2.81431932332638,0.794,0.719,1.60919358813623e-32
"TMEM45B",9.41777500943978e-37,-5.33390411047467,0.006,0.3,1.63134698713516e-32
"HMBOX1",1.22791042640456e-36,-0.861932906395942,0.56,0.891,2.12698644061797e-32
"RFX1",1.27641525938737e-36,-1.30874566718837,0.263,0.647,2.21100651231081e-32
"GOLM1",1.52364529523429e-36,-0.985884797836976,0.557,0.91,2.63925838040483e-32
"EPC2",1.93887899169015e-36,-0.696465618648739,0.649,0.931,3.35852618940568e-32
"SLC14A1",1.99761098647544e-36,4.880032928768,0.392,0.047,3.46026175077276e-32
"CCDC186",2.01318226211424e-36,-1.10536438514938,0.369,0.778,3.48723431443429e-32
"SPATA13",2.02087012731712e-36,-0.79760861690524,0.535,0.92,3.50055123453871e-32
"MROH1",2.08866461705333e-36,-0.985026517504605,0.363,0.739,3.61798484965978e-32
"TMEM45A",2.53140728883117e-36,5.46288791055959,0.389,0.046,4.38490370571336e-32
"PDE4B",2.54705711989999e-36,5.24715772004114,0.448,0.119,4.41201234309076e-32
"RBM6",2.60935127725803e-36,-0.550541684136463,0.728,0.955,4.51991828246636e-32
"MRPS6",2.72310621286013e-36,2.22493150243937,0.75,0.642,4.71696458191631e-32
"TBC1D1",2.76190522809393e-36,-0.866226282058433,0.569,0.899,4.7841722361043e-32
"GSPT1",2.90732090017322e-36,-0.847823111768117,0.596,0.915,5.03606126328006e-32
"LENG8",3.09689405314204e-36,-0.71296466320277,0.525,0.9,5.36443987885263e-32
"MTMR10",3.14360588302195e-36,-0.795202650048502,0.435,0.782,5.44535411057062e-32
"RAB3B",4.13787373318891e-36,3.94448794618551,0.472,0.142,7.16762488062983e-32
"ADAM12",4.38860617790172e-36,2.8929882846895,0.635,0.325,7.60194362136136e-32
"LSR",5.80776993230652e-36,-1.31896190596508,0.27,0.676,1.00602190767414e-31
"FLNB",6.05903069735001e-36,1.11948457876514,0.906,0.955,1.04954529739497e-31
"TBXAS1",6.09536524492854e-36,-0.991008444067184,0.392,0.851,1.05583916772652e-31
"CCDC198",6.5884110035665e-36,-0.594756268973653,0.626,0.921,1.14124455403779e-31
"DDX3X",7.15199108117433e-36,-0.753961497095716,0.718,0.964,1.23886789508102e-31
"ZNF521",7.42972143469627e-36,5.86339065501407,0.299,0.008,1.28697634691809e-31
"NR3C1",7.55145884455462e-36,1.83629625374972,0.797,0.671,1.30806370105375e-31
"ADAM9",8.4320710223669e-36,-0.734423273804518,0.76,0.971,1.4606033424944e-31
"PPME1",9.92640300483185e-36,2.44819051864381,0.726,0.616,1.71945152849697e-31
"FZD3",1.01852801456005e-35,-1.35175164406036,0.113,0.457,1.76429422682092e-31
"SPTBN1",1.02329361668998e-35,-0.6632370759155,0.908,0.996,1.77254920283039e-31
"OTUB2",1.05323992992021e-35,-2.67915290960291,0.061,0.391,1.82442220660779e-31
"ERBB2",1.05377356336504e-35,-1.13493365221136,0.298,0.684,1.82534656646092e-31
"USP38",1.58461356190493e-35,-1.47359397555894,0.308,0.667,2.74486761193173e-31
"NR1D2",1.60086587084553e-35,-1.41448577341057,0.31,0.695,2.77301986147862e-31
"ATP6V1D",1.65931787031745e-35,-1.0904974086355,0.383,0.768,2.87427041496389e-31
"FNDC3A",1.97365784755878e-35,-0.677887335540912,0.824,0.978,3.41877012354132e-31
"TPCN1",2.13350449528214e-35,-1.07775589839956,0.574,0.922,3.69565648672772e-31
"TRPC1",2.46329207351381e-35,2.07790311847401,0.668,0.403,4.26691452974062e-31
"KCNMA1",2.53015731912597e-35,1.54196532756089,0.843,0.723,4.38273850819001e-31
"GRAMD1B",2.69321630459698e-35,-4.12401471510602,0.013,0.27,4.66518928282289e-31
"SCTR",2.80501208416484e-35,-5.45501062318595,0.008,0.276,4.85884193219034e-31
"FAM9B",3.06851451540613e-35,6.94382873226015,0.268,0.012,5.3152808435865e-31
"CRACR2A",3.17436199646188e-35,4.31724270795517,0.353,0.038,5.49862985027127e-31
"VAV3",3.22942269005297e-35,-0.994652959610956,0.53,0.936,5.59400598370976e-31
"SAMD5",3.29184793025737e-35,-1.06546973818864,0.29,0.72,5.70213898479181e-31
"TRIM2",3.32829148519398e-35,-0.867647467190475,0.606,0.943,5.76526651065301e-31
"IFI44",3.66238114506942e-35,3.18331981515401,0.394,0.114,6.34397661948924e-31
"SCOC",3.6855775646372e-35,-1.35593833823985,0.289,0.677,6.38415745746456e-31
"MICU1",3.96760377818613e-35,-0.80390351998052,0.618,0.892,6.87268326457402e-31
"CELSR1",4.75202552586677e-35,-0.581139018053084,0.54,0.919,8.23145861590642e-31
"LAMB2",4.75266768643553e-35,-0.853137817584583,0.421,0.782,8.23257096644362e-31
"UBALD2",5.00377474421696e-35,-1.96925147373907,0.132,0.485,8.66753861193261e-31
"DIAPH2",6.11010942652088e-35,1.07845618428338,0.876,0.897,1.05839315486195e-30
"XKR9",6.13638226547776e-35,3.26008353291837,0.445,0.158,1.06294413602606e-30
"ROR2",6.19516623504064e-35,3.4037287142016,0.601,0.204,1.07312669523374e-30
"IQGAP1",6.27488768175302e-35,-0.742223081655202,0.821,0.985,1.08693604423326e-30
"LRCH1",6.53188015110591e-35,-0.745323465389461,0.735,0.953,1.13145227977457e-30
"FLII",8.13107505963514e-35,-1.1263190004137,0.442,0.816,1.40846482183e-30
"ICMT",8.26441142913107e-35,-1.4432294089012,0.286,0.694,1.43156134775408e-30
"NFKBIZ",8.32734214556825e-35,-0.713459807818598,0.647,0.98,1.44246220645533e-30
"DAAM1",8.33474347006171e-35,-1.04516551755639,0.414,0.769,1.44374426388409e-30
"TPD52L1",9.052850537533e-35,-0.875491463775041,0.34,0.777,1.56813477011147e-30
"PPARGC1A",9.4785873107433e-35,-1.73177201633379,0.19,0.519,1.64188089396696e-30
"GIPC1",1.06406914063586e-34,-1.23694305316563,0.346,0.697,1.84318056540944e-30
"CMYA5",1.12990613668381e-34,-2.9832916698004,0.072,0.409,1.95722340996369e-30
"FER",1.13061456542523e-34,-0.608573454536833,0.808,0.977,1.95845055022958e-30
"PDK1",1.20524688909514e-34,2.36766761539023,0.732,0.556,2.0877286612906e-30
"COL12A1",1.21032746344533e-34,3.32963070972358,0.471,0.153,2.09652923218e-30
"PLCG2",1.21407172887553e-34,-2.39670533147505,0.092,0.478,2.1030150487582e-30
"MUSK",1.22747056450955e-34,5.4441709896686,0.299,0.022,2.12622451184345e-30
"CYTH2",1.26883991663484e-34,-0.902092646125226,0.353,0.724,2.19788450359486e-30
"ARFGEF1",1.30452876891806e-34,-0.738195755254085,0.793,0.976,2.25970473351987e-30
"RNF150",1.39786293232181e-34,3.94988232896617,0.395,0.07,2.42137817136784e-30
"LITAF",1.42337683068567e-34,-0.955561142684514,0.446,0.84,2.46557334611372e-30
"NFIX",1.43591609581344e-34,2.87279514096068,0.545,0.217,2.48729386116804e-30
"CAMK1D",1.77462872464439e-34,2.25641187312232,0.649,0.383,3.07401187682901e-30
"FREM1",1.92017977782219e-34,-3.7744867537501,0.022,0.309,3.3261354111436e-30
"WDR11",1.94722436848557e-34,-0.748536005475574,0.471,0.809,3.3729820510907e-30
"CTNND1",2.00461923262001e-34,-0.595277083805542,0.85,0.996,3.47240143474438e-30
"CPED1",2.15155586360842e-34,5.81555953515834,0.268,0.017,3.72692506694251e-30
"TMEM30A",2.32782586412643e-34,-0.97866668774522,0.648,0.936,4.03225996183981e-30
"ABLIM1",2.60326943359813e-34,-0.762131843854861,0.75,0.955,4.50938331287869e-30
"TGFBI",3.6863342352558e-34,3.52380522905682,0.687,0.467,6.38546816231009e-30
"SLC45A4",4.01564916492093e-34,-1.92382991429926,0.246,0.636,6.95590748347604e-30
"MEIS2",4.46696282397151e-34,2.5778860560098,0.493,0.152,7.73767300368345e-30
"PML",4.66991402977888e-34,-1.08227596595211,0.445,0.754,8.08922508238298e-30
"GBE1",5.08191952500736e-34,1.16341171242982,0.841,0.916,8.80290100121774e-30
"ADAMTS12",5.50852046157285e-34,4.99344033940767,0.475,0.18,9.54185914353649e-30
"NINL",5.60493245313148e-34,1.65763499347767,0.727,0.654,9.70886399531436e-30
"PRKCI",6.48688775204924e-34,-0.681205616194893,0.642,0.92,1.12365869640997e-29
"DYSF",6.5139158533367e-34,5.35822851209942,0.332,0.048,1.12834050411498e-29
"ACLY",6.66815728905267e-34,1.49730647994455,0.829,0.865,1.1550582056097e-29
"PKP4",6.81850828506806e-34,-0.720117665401932,0.844,0.981,1.18110200513949e-29
"ACAA2",7.40205186073788e-34,-1.25900414996527,0.247,0.624,1.28218342331702e-29
"BCL9",7.69971045024534e-34,-0.814062075263312,0.374,0.726,1.3337438441915e-29
"NECTIN2",8.17138475011463e-34,-0.861014547351821,0.488,0.861,1.41544726641486e-29
"LURAP1L",8.20477585641651e-34,-1.45121342056548,0.39,0.743,1.42123127384847e-29
"BAIAP2L1",8.8072940316919e-34,-1.13745061822881,0.535,0.873,1.52559947216967e-29
"LRP10",9.08580736731234e-34,-1.15992571892835,0.35,0.728,1.57384355216584e-29
"ZNF618",9.11805940747462e-34,-0.953271044632821,0.57,0.889,1.57943025056275e-29
"ZBTB38",9.34868243804605e-34,1.22942017915114,0.906,0.925,1.61937877191834e-29
"FRMPD4",9.58497089849855e-34,5.10372420150835,0.271,0.03,1.66030865903792e-29
"COL1A1",1.19448726962169e-33,3.99986967509181,0.424,0.158,2.06909084843869e-29
"C2CD4A",1.22864822185673e-33,-4.57743612621471,0.009,0.297,2.12826444990023e-29
"ENPP5",1.26694741431632e-33,-2.97586024588931,0.038,0.33,2.19460631107872e-29
"FABP7",1.37520186001618e-33,6.24185893618259,0.318,0.019,2.38212466192003e-29
"TRIM9",1.49582777399671e-33,4.36931804333044,0.412,0.092,2.5910728701171e-29
"IFNAR2",1.59733000410249e-33,-1.20410096766825,0.617,0.9,2.76689503310633e-29
"ACAD11",1.64982491442692e-33,2.48696589775828,0.719,0.507,2.85782671677032e-29
"LAMA3",1.84265923445788e-33,-2.06187267542197,0.748,0.947,3.19185432592795e-29
"DNAAF11",1.86661634935589e-33,-1.51859936786437,0.188,0.585,3.23335284035427e-29
"CDC37",1.93402987524387e-33,-0.989617840839876,0.467,0.812,3.35012654989743e-29
"JCAD",1.98962675242151e-33,2.64672108867931,0.512,0.219,3.44643146054454e-29
"KATNIP",2.20059417053187e-33,-0.858143438342753,0.555,0.908,3.81186922219531e-29
"GLB1",2.33986280498454e-33,-1.18237481833378,0.334,0.715,4.05311035079421e-29
"TMEM30B",2.85295057533924e-33,-6.75857959080495,0.001,0.269,4.94188098660263e-29
"CDKN2A",2.87452708136744e-33,-0.530434554116539,0.135,0.475,4.97925581034468e-29
"PTPRN2",2.87773380127312e-33,3.77360374882073,0.344,0.056,4.98481049056531e-29
"ATP6V1B2",3.15620301930394e-33,-1.86022803406347,0.252,0.624,5.46717487003829e-29
"SERPINB8",3.30449592190127e-33,-1.23563371139716,0.255,0.627,5.72404783591737e-29
"MGMT",4.20801926863977e-33,-0.618425711420261,0.494,0.839,7.28913097713781e-29
"DNAH5",4.48989225197477e-33,-1.10303984323668,0.534,0.853,7.7773913588707e-29
"TGOLN2",4.56855338198262e-33,-0.753698626023692,0.616,0.917,7.9136481682703e-29
"PRSS22",5.48515527412865e-33,-6.32053833632131,0.004,0.302,9.50138596584565e-29
"FAM135B",5.67448546773268e-33,6.15724267369118,0.294,0.022,9.82934372720654e-29
"VAMP3",5.71534623155759e-33,-1.20915786467667,0.314,0.678,9.90012274230406e-29
"ULK4",5.78144055234323e-33,-0.802889661249763,0.614,0.91,1.00146113247689e-28
"BMAL2",6.10619369258945e-33,-1.22902190205009,0.373,0.788,1.05771487143034e-28
"PIEZO2",6.35813916234023e-33,6.89955326343922,0.28,0.013,1.10135686570058e-28
"NEIL1",6.38456829689364e-33,-3.14302094618294,0.015,0.273,1.10593492038792e-28
"TPD52",6.42260817310751e-33,1.52845405524891,0.729,0.741,1.11252418774568e-28
"FCGBP",6.45944537797567e-33,-4.05820372434866,0.015,0.302,1.11890512837295e-28
"HILPDA",6.51270813394213e-33,4.10211918567421,0.357,0.088,1.12813130296146e-28
"KIF12",6.65210025906019e-33,-1.13140193737444,0.218,0.607,1.15227680687441e-28
"SLC12A2",7.22173459716526e-33,-1.49064370148206,0.428,0.812,1.25094886692097e-28
"MITF",7.34694259505689e-33,-0.620328391980248,0.699,0.943,1.27263739631575e-28
"VEGFA",7.51462261207304e-33,3.56039272048055,0.828,0.784,1.30168292886329e-28
"SNX2",7.59673149000025e-33,-1.15336240240779,0.468,0.798,1.31590582869784e-28
"PGM5",8.01540187213462e-33,-1.43986361983609,0.113,0.434,1.38842791229116e-28
"LRRFIP2",8.0628440539087e-33,-0.761633386251429,0.625,0.92,1.39664584701807e-28
"PSME4",8.06979284478029e-33,-0.835149126842826,0.663,0.94,1.39784951657284e-28
"BIRC3",8.59182398754095e-33,-0.932745406050192,0.487,0.889,1.48827575112184e-28
"S100A16",9.15301984507863e-33,-1.46345976902353,0.296,0.677,1.58548609756452e-28
"IRF2BPL",9.60789644389741e-33,-1.45934829059614,0.168,0.504,1.66427982201191e-28
"PLEKHG7",1.03490483349037e-32,-5.00999347966629,0.012,0.258,1.79266215257201e-28
"TMTC2",1.09763309549766e-32,-0.889919978916478,0.7,0.925,1.90132004802105e-28
"MT-CYB",1.13599184647938e-32,-0.64757120186298,0.878,0.981,1.96776507647159e-28
"ACTG1",1.19648635354023e-32,-0.962669022430565,0.681,0.96,2.07255366160239e-28
"SLC29A2",1.27652920037945e-32,-1.96846960917117,0.046,0.309,2.21120388089729e-28
"DNAH11",1.32609741388184e-32,2.39830824646474,0.643,0.328,2.29706594032612e-28
"BLNK",1.51461637371144e-32,-3.69488551879751,0.04,0.335,2.62361848254296e-28
"PPP3CA",1.60658975109888e-32,1.39256168684706,0.84,0.879,2.78293476685347e-28
"SOX5",1.73042414260779e-32,5.76521188652262,0.275,0.022,2.99744069982521e-28
"KIAA0513",1.7462691247531e-32,-2.43189743660601,0.081,0.414,3.02488737789733e-28
"QARS1",1.7894577677237e-32,-1.50342165575357,0.22,0.603,3.099698745251e-28
"SHISA9",1.81981529812476e-32,2.89021642574198,0.577,0.213,3.15228405941171e-28
"CNIH3",2.01700141637179e-32,2.7952287818783,0.573,0.322,3.49384985343922e-28
"IFNAR1",2.11320571699386e-32,-0.770527639084273,0.446,0.804,3.66049494297676e-28
"CASP10",2.1848107822435e-32,-1.88894816502542,0.187,0.53,3.78452923700219e-28
"PRTG",2.2494322446234e-32,-1.63572910653939,0.228,0.619,3.89646653413665e-28
"SERPINB9",2.32708745267299e-32,-1.64148220374542,0.147,0.434,4.03098088552015e-28
"LRATD2",2.3300416691508e-32,-1.45962294261232,0.272,0.639,4.03609817930302e-28
"SVEP1",2.52436866764312e-32,4.98387461015936,0.285,0.03,4.37271140609141e-28
"SHROOM2",2.73372036270704e-32,-1.45271485769893,0.213,0.553,4.73535041228114e-28
"DOCK3",2.87088584790318e-32,-1.14334174552672,0.443,0.781,4.97294846573789e-28
"PRKCE",3.83078962065861e-32,-0.907243070523141,0.695,0.936,6.63569378090484e-28
"PDLIM4",4.12367911658939e-32,-3.65162303703547,0.013,0.268,7.14303696575615e-28
"ANGPTL4",4.30615402816364e-32,3.93407406531997,0.445,0.147,7.45912000758506e-28
"NCSTN",4.71356005973682e-32,-1.06330588149332,0.316,0.671,8.16482873547612e-28
"GANAB",5.32723773376967e-32,-0.786981471099197,0.591,0.92,9.22784120243582e-28
"GSTO2",5.34777102127349e-32,-2.18558257758948,0.049,0.386,9.26340896304993e-28
"SLC16A10",5.40148109101042e-32,-1.68167172346137,0.097,0.444,9.35644554584825e-28
"PON2",5.731150572086e-32,-0.942248854453315,0.537,0.889,9.92749902096737e-28
"HECTD1",5.76874366543559e-32,-0.675976209171677,0.765,0.967,9.99261777726753e-28
"ANKLE2",5.90641989164168e-32,-0.724795026335188,0.62,0.913,1.02311005363017e-27
"GLI2",6.02180244026541e-32,6.53575034727931,0.258,0.009,1.04309661870277e-27
"CFAP69",6.03563646540472e-32,-0.964983141000802,0.398,0.777,1.04549294853741e-27
"SNX10",6.16392001488181e-32,-0.825663272307083,0.493,0.86,1.06771422497783e-27
"ARF6",6.2129879538354e-32,-0.998886158132535,0.447,0.819,1.07621377336337e-27
"SH2D3A",6.44696265236809e-32,-2.3242818998267,0.096,0.425,1.1167428706432e-27
"AK4",6.94684530920007e-32,1.87849986695672,0.732,0.622,1.20333254445964e-27
"TUFT1",8.52968058752802e-32,-1.35137243580237,0.403,0.777,1.4775112713716e-27
"LRP2",8.7687824117039e-32,5.75533314004086,0.328,0.04,1.51892848935535e-27
"CSRNP3",8.78029423935118e-32,-3.07763498743692,0.027,0.298,1.52092256814041e-27
"PPA1",8.91804474658767e-32,-1.12545524666065,0.385,0.765,1.54478371100392e-27
"APBB2",8.97524511242908e-32,1.09822737351551,0.916,0.952,1.55469195837496e-27
"ST3GAL1",9.51942473158285e-32,-1.01452868466126,0.532,0.862,1.64895475200478e-27
"KPNA6",9.52870492390051e-32,-0.795857792329652,0.547,0.873,1.65056226691805e-27
"C5orf46",9.83884793286061e-32,6.49605257839815,0.306,0.014,1.70428523893012e-27
"SLC35F5",9.88222943292428e-32,-0.8114050099292,0.739,0.96,1.71179978237114e-27
"ADAMTS6",9.99248226252228e-32,5.23408613464743,0.301,0.03,1.73089777751411e-27
"PVR",1.00714750563919e-31,-0.802404719945173,0.505,0.827,1.7445809092682e-27
"BEAN1",1.05627002773727e-31,-3.11497231560311,0.045,0.309,1.8296709420465e-27
"MZF1",1.07782168501016e-31,-0.877189505847078,0.206,0.532,1.8670027227746e-27
"LYPD1",1.18411288399893e-31,-2.77290337422997,0.049,0.334,2.05112033766295e-27
"FHL1",1.22976980732193e-31,3.29737138091972,0.397,0.092,2.13020726024304e-27
"KLHL21",1.27011485086859e-31,-1.86104506881029,0.133,0.459,2.20009294467458e-27
"ANK3",1.31966475107867e-31,-0.858991852337166,0.439,0.757,2.28592328181848e-27
"GPRC5B",1.35390770573896e-31,-1.35693656873254,0.249,0.614,2.34523892788103e-27
"CXCL5",1.38384713219355e-31,-3.08599219062484,0.155,0.52,2.39710000238566e-27
"DOT1L",1.39543314834401e-31,-0.800299539945149,0.359,0.708,2.4171692995615e-27
"FHIT",1.54351621482269e-31,-0.520218132146383,0.807,0.963,2.67367878731586e-27
"DBI",1.7419378418739e-31,-1.29574305593367,0.291,0.679,3.01738472969397e-27
"RGS7",1.9637380887501e-31,6.60256925767949,0.278,0.014,3.40158711733293e-27
"MAST4",1.98831054258646e-31,-0.879307631806599,0.334,0.765,3.44415152186826e-27
"NSUN7",2.03444661606669e-31,-1.74778838891735,0.084,0.418,3.52406842835073e-27
"MOB3B",2.13439182184936e-31,-1.45508585644921,0.239,0.634,3.69719351380747e-27
"ARL6IP5",2.37634065539646e-31,-1.10571330881106,0.391,0.751,4.11629728327775e-27
"DOK6",2.51850838212236e-31,4.0911490859642,0.279,0.036,4.36256021951235e-27
"MLLT3",2.60591955832815e-31,-0.61985673491628,0.785,0.981,4.51397385893602e-27
"IL6ST",2.71741097172422e-31,-0.706982014190814,0.73,0.966,4.7070992852207e-27
"CDK18",2.7582819458086e-31,2.70214435807018,0.615,0.325,4.77789598652965e-27
"EDEM3",2.76928046271113e-31,-0.986785015519297,0.393,0.786,4.79694761750822e-27
"HNRNPH2",3.04565475113449e-31,-1.05419629412613,0.268,0.625,5.27568315991517e-27
"DAG1",3.73309401718182e-31,-1.0138526946228,0.486,0.839,6.46646545656235e-27
"RFX3",4.23549494523077e-31,-0.904586037361956,0.766,0.936,7.33672434412874e-27
"RPGR",4.28370181240329e-31,-1.01466858494793,0.396,0.756,7.42022827944498e-27
"EMP1",4.54804206771196e-31,-1.01531456484328,0.497,0.902,7.87811846969066e-27
"EIF5",4.57923834917618e-31,-0.814342601128077,0.565,0.88,7.93215666844298e-27
"GPC1",5.01899746186533e-31,-1.20625349805179,0.226,0.558,8.69390740344312e-27
"RAB31",5.074948007409e-31,-1.09514351706709,0.285,0.73,8.79082493843388e-27
"ALDH1A2",5.86766844527382e-31,-1.52022187938195,0.279,0.656,1.01639752809033e-26
"TNFSF15",6.11463206614969e-31,-4.03163689869393,0.027,0.328,1.05917656649845e-26
"SEMA3C",6.12398379726296e-31,-0.995475823611027,0.774,0.947,1.06079647336189e-26
"SLC26A2",6.26563960331727e-31,-1.19732253858954,0.434,0.788,1.08533409208662e-26
"SFXN1",7.54308603338148e-31,1.82486788143195,0.666,0.525,1.30661336270234e-26
"CBLC",9.27660561443579e-31,-3.96687179750171,0.008,0.264,1.60689362453257e-26
"ARHGEF10L",9.39483258201331e-31,-0.684140747624766,0.49,0.827,1.62737289985635e-26
"CCNL2",9.40839031449736e-31,-0.723369020083352,0.485,0.806,1.62972137027723e-26
"PRICKLE1",9.83195296209249e-31,-0.991348522824041,0.432,0.796,1.70309089209366e-26
"VPS53",9.9738237108538e-31,-0.637063132674407,0.708,0.944,1.7276657431941e-26
"RAB5C",1.00564879449054e-30,-1.13645499186141,0.374,0.738,1.74198484181652e-26
"CALM1",1.04926793755332e-30,-0.825328804990477,0.619,0.928,1.81754192142986e-26
"NARS1",1.06351071258652e-30,-0.881215882779,0.529,0.868,1.84221325634236e-26
"MYO1C",1.09187142312012e-30,-0.821813903315068,0.572,0.878,1.89133967912868e-26
"PABPN1",1.10174895279467e-30,-0.759303076293632,0.558,0.886,1.90844953603092e-26
"FAM8A1",1.10936105025179e-30,-1.14938967722811,0.211,0.53,1.92163521124615e-26
"ALDH4A1",1.12163316389704e-30,-2.27466300688945,0.055,0.314,1.94289296650244e-26
"YPEL5",1.14003252743344e-30,-1.00920825469574,0.442,0.801,1.97476434402021e-26
"FOXQ1",1.17044390418675e-30,-3.16088238253114,0.025,0.28,2.02744293083228e-26
"CFAP44",1.25124146825824e-30,-0.94414476363825,0.35,0.723,2.16740047131693e-26
"AUTS2",1.43059474046278e-30,2.77059284201161,0.623,0.413,2.47807620942963e-26
"ZNF395",1.4409858800012e-30,2.34635725922889,0.759,0.661,2.49607574133808e-26
"AFAP1",1.59399897390177e-30,1.73705356722812,0.773,0.752,2.76112502259264e-26
"PRKD3",1.68012391252101e-30,-0.739859579646951,0.425,0.788,2.9103106412689e-26
"TUFM",1.70121088818957e-30,-1.16441860018257,0.297,0.665,2.94683750052197e-26
"IGFBP7",1.78794885274465e-30,-0.768324832126232,0.801,0.98,3.09708500272428e-26
"KRT23",1.9078942720114e-30,-5.27237363812066,0.016,0.285,3.30485445797815e-26
"STRBP",2.0752506798007e-30,-0.744914889940434,0.43,0.804,3.59474922755077e-26
"DHX15",2.26175805659559e-30,-0.66536938401613,0.732,0.954,3.91781730563488e-26
"NFX1",2.36074218110765e-30,-0.681747329942882,0.581,0.883,4.08927760611467e-26
"ZFPM2",2.40219924243415e-30,3.61662322336342,0.383,0.11,4.16108952774443e-26
"RAB8A",2.51255941148477e-30,-0.967177546562765,0.344,0.676,4.35225541257392e-26
"NECTIN4",2.73223007853689e-30,-4.29422805668956,0.02,0.279,4.7327689420416e-26
"EFCAB13",3.03409143936145e-30,-1.97483007005278,0.493,0.726,5.2556531912619e-26
"CNOT7",3.1079708877786e-30,-1.10634501727372,0.299,0.653,5.38362717181008e-26
"FMR1",3.3615131974833e-30,-0.921498841584203,0.542,0.86,5.82281316068056e-26
"RHOBTB1",3.58185345895104e-30,2.73164038145957,0.583,0.261,6.20448656159498e-26
"C1orf226",3.65344970011816e-30,-3.29510887171851,0.042,0.331,6.32850557054467e-26
"SERPING1",3.78696772227968e-30,-1.33450818530951,0.144,0.481,6.55978548853285e-26
"PILRB",3.90844788955861e-30,-0.934828196128213,0.43,0.763,6.77021343429342e-26
"PTPRK",3.96568805991938e-30,-0.629084721221663,0.88,0.993,6.86936485739235e-26
"ENO2",3.9663680500267e-30,2.47932484012202,0.58,0.281,6.87054273625624e-26
"ZC3H12C",4.02252455750566e-30,-1.24245863364906,0.628,0.876,6.9678170385113e-26
"ARL6IP1",4.24492676063127e-30,-0.877005420847536,0.467,0.866,7.35306213476549e-26
"SLC4A11",4.30348184644479e-30,-3.48660926298612,0.025,0.3,7.45449125441167e-26
"GYPC",4.92126561186217e-30,3.8359423915196,0.296,0.04,8.52461629286765e-26
"CCDC9B",5.03958033880521e-30,-1.30864973251297,0.301,0.685,8.72956106287839e-26
