"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"B4GALT5",1.89869952652347e-25,1.06285501364368,0.82,0.543,3.28892731984395e-21
"MRPL15",2.07887941026878e-25,1.6565988234232,0.295,0.06,3.60103491446758e-21
"TMEM233",2.20721661565885e-25,-2.70088711932643,0.072,0.373,3.82334062164426e-21
"TPX2",2.36682039899824e-25,2.92885976215238,0.335,0.055,4.09980629514476e-21
"SGPP2",2.42861820229409e-25,-1.46171626847588,0.401,0.659,4.20685245001382e-21
"BTN3A2",2.44293164118207e-25,1.89680668081845,0.338,0.075,4.23164618885557e-21
"EGFR",2.71793801385751e-25,-0.694912863388345,0.933,0.953,4.70801222760398e-21
"SNCA",2.73578809657496e-25,1.68434056757603,0.442,0.13,4.73893214088714e-21
"B3GNT5",3.04067592646757e-25,1.25582640614417,0.353,0.093,5.26705883982713e-21
"FZD6",3.18040468177533e-25,1.02645480725101,0.74,0.44,5.50909698977124e-21
"PPME1",3.2616222311186e-25,1.27831919559497,0.726,0.453,5.64978202874365e-21
"ADARB1",3.3850834074882e-25,1.94827909346524,0.494,0.224,5.86364147845106e-21
"ANXA1",3.51356534608436e-25,-1.75531418110498,0.639,0.793,6.08619789248733e-21
"VARS1",3.57960165910529e-25,1.05972734215232,0.396,0.146,6.20058599390218e-21
"TNFSF10",3.83534544674284e-25,-0.725599799997657,0.382,0.661,6.64358538284795e-21
"TRIP13",3.9263171438901e-25,1.84958205006567,0.28,0.048,6.80116655664643e-21
"NDUFB9",4.09653862214812e-25,1.23761874564212,0.397,0.099,7.09602420128496e-21
"AHI1",4.29096206828937e-25,1.52447872111679,0.738,0.486,7.43280449469085e-21
"SRPK1",4.56700157353871e-25,1.06920784949141,0.66,0.338,7.91096012568376e-21
"ZP3",4.67925947327639e-25,2.695838417138,0.257,0.025,8.10541325960935e-21
"CGAS",4.8951079784135e-25,1.31050821339717,0.348,0.065,8.47930604020787e-21
"STT3B",4.94685395505286e-25,1.12310588333817,0.605,0.281,8.56894042094257e-21
"CHCHD6",5.07978107123589e-25,1.32758799904389,0.539,0.209,8.7991967715948e-21
"TTC28",5.13054491304248e-25,-0.735909504390041,0.818,0.903,8.88712989837219e-21
"TBC1D2",5.13630020358751e-25,2.19179819626704,0.325,0.062,8.89709921265429e-21
"STK26",5.15463771734454e-25,2.32808276863978,0.271,0.034,8.92886345398421e-21
"DMD",5.16331733465477e-25,-2.22960567699795,0.329,0.571,8.943898287089e-21
"TTC7B",5.32645133260296e-25,1.55726080792912,0.533,0.198,9.22647899833485e-21
"PTPN1",6.00546096095839e-25,1.09543089030088,0.767,0.467,1.04026594765721e-20
"ZNF618",6.06057716694332e-25,0.895069142412655,0.57,0.261,1.04981317685792e-20
"TRAF5",6.09517361806076e-25,1.59406781446466,0.42,0.098,1.05580597412048e-20
"CPNE8",6.33064443649922e-25,1.03517858123652,0.704,0.414,1.0965942292904e-20
"SLC17A5",6.42403839656241e-25,1.49673905635313,0.463,0.185,1.11277193105254e-20
"SULF2",6.55739376655528e-25,1.29803858951727,0.723,0.426,1.13587174824271e-20
"CMC2",6.7462584089506e-25,1.44802841254243,0.497,0.148,1.16858688159842e-20
"DGKE",6.94358062519339e-25,4.39714024516855,0.253,0.014,1.202767035896e-20
"SYCP2L",6.98696335129135e-25,2.30861637262346,0.277,0.029,1.21028179171069e-20
"DNAJC15",7.42861592433159e-25,1.35836148651334,0.492,0.196,1.28678485041272e-20
"EIF3H",8.06068417028212e-25,1.24914088998795,0.683,0.318,1.39627171197627e-20
"SH3TC2",8.18939473396609e-25,1.88582963847497,0.336,0.072,1.41856695581761e-20
"RPL36A",8.44479712899327e-25,1.50964772834418,0.479,0.183,1.46280775868421e-20
"GRID2",9.41374682244604e-25,-1.97041857525716,0.159,0.439,1.6306492245841e-20
"AZIN1",9.66857113438447e-25,1.14974266984892,0.581,0.302,1.67478989189808e-20
"AOPEP",9.99521029704984e-25,-0.874741199887679,0.863,0.854,1.73137032765497e-20
"UBE2V1",1.00259991146853e-24,0.902667901907102,0.702,0.379,1.73670356664579e-20
"MITF",1.0158516797027e-24,-1.11714043237541,0.699,0.762,1.75965827958101e-20
"TGFBR2",1.04447593705086e-24,1.20703361595849,0.721,0.408,1.8092412181595e-20
"B4GALT4",1.11868189367381e-24,1.33699152790274,0.397,0.135,1.93778077622177e-20
"CDK17",1.21537384554943e-24,1.22284024943352,0.712,0.399,2.10527057526072e-20
"TRAM2",1.23134196687482e-24,1.51256381589726,0.549,0.234,2.13293055502056e-20
"PNN",1.25089177473801e-24,0.907726900002507,0.706,0.394,2.16679473220118e-20
"KLHL4",1.25574197045568e-24,1.99435486970445,0.362,0.083,2.17519624122333e-20
"SHPRH",1.28887404513988e-24,1.24780577720955,0.716,0.438,2.23258762099131e-20
"ULK2",1.42540369980043e-24,1.20936146622501,0.541,0.208,2.4690842887943e-20
"MCM9",1.66001620898524e-24,1.35655604480449,0.617,0.315,2.87548007720424e-20
"TNC",1.76357445866844e-24,-1.57207496719209,0.588,0.706,3.05486367730546e-20
"RAVER2",1.792268013114e-24,1.50420527159018,0.459,0.137,3.10456665231608e-20
"HDAC7",1.79863285792587e-24,0.819988333261803,0.547,0.231,3.1155918364992e-20
"SORBS2",1.79890753250543e-24,-0.934588943859172,0.484,0.725,3.1160676278059e-20
"PRELID1",1.91561183456544e-24,1.6259716585062,0.266,0.059,3.31822281983425e-20
"PLAGL2",1.94180881846184e-24,1.33707922558234,0.313,0.076,3.36360123533959e-20
"DNAJC5",2.12828184795214e-24,1.06751690130363,0.626,0.286,3.68660981702269e-20
"FUT8",2.20666531971902e-24,1.12998346047355,0.674,0.332,3.82238566681729e-20
"RBIS",2.25993235210024e-24,1.48451921557091,0.384,0.079,3.91465482030804e-20
"LACTB2",2.33516543004854e-24,1.53835762739162,0.322,0.076,4.04497355793008e-20
"SQLE",2.49688505465914e-24,1.11011074507596,0.618,0.312,4.32510429168056e-20
"PIGU",2.83589738396559e-24,1.21197946038955,0.495,0.191,4.91234144850519e-20
"GPAT3",3.24476250124515e-24,1.94232122606087,0.292,0.056,5.62057760465685e-20
"MUSK",3.35041898637895e-24,2.41551329210216,0.299,0.047,5.80359576820562e-20
"CPQ",3.3659727478196e-24,1.03182440281465,0.601,0.271,5.83053799377311e-20
"RAB3B",3.41525658948317e-24,3.07259740039334,0.472,0.197,5.91590746430274e-20
"DOCK2",3.64839469084016e-24,2.9744869459719,0.32,0.074,6.31974928347332e-20
"PDE3B",3.84657043937705e-24,3.67126903328526,0.255,0.023,6.66302931508893e-20
"PSMG2",4.01550165590233e-24,1.64580585429926,0.459,0.163,6.95565196835402e-20
"PRKAR1B",4.07887062275719e-24,1.50815464604635,0.424,0.122,7.06541969274e-20
"S100A6",4.133333843866e-24,1.6088276543309,0.401,0.153,7.15976088434468e-20
"PRDX4",4.22623840879337e-24,1.02228351003402,0.336,0.104,7.32069017171188e-20
"TRIQK",4.51796418940844e-24,1.3621687592922,0.553,0.197,7.8260175688933e-20
"CKAP4",4.57882570997717e-24,1.19636764149934,0.532,0.229,7.93144189482245e-20
"CCDC88C",4.58401723722416e-24,1.49052368895923,0.404,0.118,7.94043465831969e-20
"SLC7A11",4.97721262707795e-24,2.58583559078958,0.417,0.115,8.62152771262442e-20
"LHFPL6",5.13881309398574e-24,1.6393485626645,0.513,0.197,8.9014520414021e-20
"CNTNAP3B",5.52139223270382e-24,1.5798141918641,0.555,0.221,9.56415562548955e-20
"ZUP1",5.6044705722681e-24,1.17905588542769,0.36,0.097,9.7080639252828e-20
"MAN1A1",5.71495177035984e-24,2.82571296792929,0.274,0.045,9.89943945661732e-20
"MGAT1",6.28011814708938e-24,0.942907488369802,0.456,0.176,1.08784206543882e-19
"RBMS1",6.39087627960445e-24,1.04930025117148,0.81,0.561,1.10702758915308e-19
"SLC16A1",6.40601514342191e-24,-1.52108051672007,0.556,0.686,1.10964994314354e-19
"ZNF519",6.98921111923386e-24,2.02046807313586,0.332,0.09,1.21067115007369e-19
"RPAP3",9.08494876670936e-24,0.700511251672877,0.45,0.172,1.57369482536939e-19
"STEAP1B",9.64540476541548e-24,2.38104772075502,0.291,0.055,1.67077701346527e-19
"SPATA13",9.87445418927327e-24,-1.4497114883613,0.535,0.739,1.71045295466592e-19
"DTNB",1.04448132544099e-23,1.08186777978218,0.581,0.219,1.80925055192889e-19
"MBOAT2",1.0535421534098e-23,1.46396973725273,0.507,0.174,1.82494571813645e-19
"HLTF",1.09887815014578e-23,1.06536795650995,0.525,0.217,1.90347673168252e-19
"MEF2A",1.12308582025249e-23,-1.15473212394062,0.751,0.799,1.94540925784137e-19
"CAPN2",1.28809365935233e-23,1.09722477103025,0.758,0.486,2.23123583673011e-19
"CLEC2D",1.30293695406809e-23,1.10702324866459,0.568,0.222,2.25694739183674e-19
"CYS1",1.3031438542411e-23,-4.21820798954238,0.028,0.259,2.25730578431644e-19
"ACSL3",1.42559735037313e-23,1.19535057745348,0.658,0.364,2.46941973031634e-19
"FARP2",1.47713742855976e-23,1.01763861719629,0.587,0.279,2.55869745375122e-19
"SNAPC1",1.48971137916366e-23,0.768684101341839,0.445,0.17,2.5804780509873e-19
"NUP93",1.56276780840646e-23,1.08535258463391,0.475,0.178,2.70702639772167e-19
"NRG2",1.61416046015e-23,1.79401895362698,0.401,0.123,2.79604874907183e-19
"GNL3",1.62032017233016e-23,0.864823586195832,0.541,0.236,2.8067186025103e-19
"RAB27B",1.64420241337915e-23,2.70964452524221,0.264,0.043,2.84808742045536e-19
"VIRMA",1.79157026609597e-23,0.91056014639764,0.572,0.24,3.10335801493145e-19
"LRRC41",1.79909290410041e-23,1.61482298886011,0.662,0.34,3.11638872848274e-19
"KMT2C",1.92156105412957e-23,-0.744614226761706,0.843,0.878,3.32852805796325e-19
"KANK2",1.95005312574641e-23,1.42280032594043,0.322,0.082,3.37788202441794e-19
"SLX4IP",1.97552370979938e-23,0.847367437928059,0.675,0.368,3.42200217011449e-19
"C20orf96",1.98234340076315e-23,2.04736914998188,0.278,0.044,3.43381523880192e-19
"SLC39A11",2.13814756545693e-23,1.08052498230816,0.701,0.402,3.70369921288449e-19
"NTNG1",2.29668084113954e-23,2.6692665618016,0.357,0.097,3.97831055302191e-19
"AHR",2.32647238662226e-23,1.13552315428037,0.67,0.407,4.02991546810709e-19
"NKTR",2.56709857146236e-23,0.998086629648982,0.77,0.459,4.4467281454871e-19
"BFSP1",2.74986007385012e-23,2.16546458196673,0.29,0.053,4.76330761992317e-19
"TMEM214",2.79292369068934e-23,0.779221042778838,0.422,0.171,4.83790241701207e-19
"CCDC85C",2.82005330785275e-23,2.35826706551576,0.293,0.054,4.88489633986254e-19
"CD99L2",2.89225543781371e-23,1.18932232924423,0.584,0.282,5.00996486938091e-19
"HYCC1",2.93729151427382e-23,1.27826505889543,0.472,0.164,5.08797636102511e-19
"SRC",3.00751721969093e-23,1.49024334058278,0.434,0.135,5.20962132794863e-19
"BAG2",3.0752860315635e-23,1.70300593549224,0.292,0.057,5.32701046387429e-19
"SPDL1",3.30434739092944e-23,1.70172936525162,0.329,0.087,5.72379055056797e-19
"VCL",3.33463115470875e-23,-1.37916351748371,0.789,0.837,5.77624808618649e-19
"NT5C3A",3.55523152420243e-23,0.93100712288297,0.53,0.23,6.15837204622344e-19
"GLRX",3.63848207218859e-23,1.50250438178921,0.435,0.17,6.30257864544508e-19
"PPP3CC",3.96524060563102e-23,1.05261982301159,0.464,0.177,6.86858977707405e-19
"AHCY",4.31764668013452e-23,1.41161628702402,0.402,0.124,7.47902757932901e-19
"CIBAR1",4.54352905223825e-23,2.2649626674823,0.334,0.053,7.8703010242871e-19
"RPL32",4.65557951762039e-23,1.23991700168796,0.432,0.167,8.06439484042205e-19
"DUSP5",4.96523369656626e-23,1.04439015978987,0.44,0.174,8.60077780919208e-19
"IARS2",4.97680478617192e-23,0.989892132730943,0.597,0.297,8.62082125060701e-19
"KIF14",5.29090357735482e-23,3.64536881376178,0.254,0.028,9.16490317669402e-19
"PLEKHA4",5.2977202178215e-23,-2.12423653023736,0.148,0.418,9.1767109613104e-19
"BTN3A1",5.34854530059107e-23,1.47512345659338,0.326,0.085,9.26475016968386e-19
"TMEM45A",5.71510687266633e-23,2.59998955725496,0.389,0.108,9.89970812483262e-19
"RPL8",5.73951171272405e-23,1.33698898562286,0.492,0.223,9.94198218878059e-19
"CDYL2",6.4006116538064e-23,1.49233337601703,0.496,0.175,1.10871395067234e-18
"MAGI3",7.07486788051978e-23,1.30647262586983,0.605,0.231,1.22550861426364e-18
"RGMB",7.10044405182897e-23,2.0375465751398,0.487,0.159,1.22993891865781e-18
"SH3D19",7.25322711228061e-23,1.09482665540439,0.716,0.4,1.25640400038925e-18
"PHF20",7.38889181067089e-23,0.742012176552835,0.77,0.47,1.27990383944441e-18
"DYRK3",7.88627683264059e-23,1.24446822569898,0.36,0.109,1.36606087295e-18
"NDST1",8.22175783443188e-23,0.943599853638201,0.549,0.227,1.42417289208029e-18
"SPARC",8.9338492962268e-23,0.956689005149622,0.778,0.572,1.54752137509241e-18
"ST6GALNAC3",9.13789161075585e-23,2.46271131640435,0.285,0.053,1.58286558481513e-18
"CST3",9.26040946682169e-23,1.35333630963388,0.406,0.148,1.60408812784285e-18
"KDM4C",9.59255239144435e-23,-0.732473855579043,0.861,0.859,1.66162192524599e-18
"TUBA1C",1.08051505817765e-22,1.1979533503592,0.522,0.211,1.87166818377532e-18
"MPRIP",1.12797774869346e-22,0.796427359984417,0.797,0.525,1.95388305628682e-18
"RPL22L1",1.16401631059686e-22,1.54517036075233,0.29,0.058,2.01630905321588e-18
"PATJ",1.17276945081758e-22,-0.800056742065231,0.816,0.853,2.03147124270621e-18
"EPHB4",1.21577260860166e-22,1.0294871234794,0.324,0.082,2.10596131261979e-18
"CHCHD2",1.22673585162217e-22,1.07718683453023,0.411,0.149,2.12495184217993e-18
"NXN",1.23025444627277e-22,1.37350109161556,0.478,0.194,2.13104675183369e-18
"CNN3",1.24679268163587e-22,-1.20662492542571,0.666,0.746,2.15969428312966e-18
"NCOA3",1.26755236542577e-22,0.727079072248989,0.729,0.435,2.19565420739053e-18
"LPIN1",1.29577847926418e-22,1.01655792203652,0.595,0.285,2.24454748178142e-18
"TNIK",1.41652759855992e-22,-0.630140794681831,0.812,0.886,2.4537091062255e-18
"PPARG",1.44787447152204e-22,2.18829680614231,0.384,0.104,2.50800815957048e-18
"SHISA9",1.57323771997482e-22,-0.753908321893662,0.577,0.777,2.72516237854038e-18
"SKAP1",1.58184570925266e-22,-1.35112344683389,0.396,0.622,2.74007313756746e-18
"C1GALT1",1.59376257294818e-22,1.08782772248897,0.677,0.342,2.76071552886084e-18
"NQO1",1.6406207545743e-22,1.566263266684,0.314,0.073,2.8418832710736e-18
"B3GALT5",1.6421351845188e-22,1.83290820721895,0.38,0.137,2.84450656662346e-18
"RPS10",1.71330217333987e-22,1.63088674919127,0.464,0.163,2.96778202465932e-18
"RPL23A",1.7561074702751e-22,1.10099017402902,0.518,0.217,3.04192936001053e-18
"FHOD3",1.8064073911307e-22,0.936048869717365,0.744,0.466,3.12905888291659e-18
"SLC25A37",1.93381024598385e-22,1.26910602019647,0.598,0.285,3.34974610809323e-18
"RPS26",1.97075492699254e-22,1.43547774452766,0.401,0.147,3.41374168453648e-18
"CENPA",2.14474075133589e-22,1.75236315166748,0.302,0.07,3.71511992946403e-18
"B3GNTL1",2.154401257173e-22,1.41420468242361,0.387,0.106,3.73185385767507e-18
"CEP170",2.22608183459603e-22,1.00778040753996,0.742,0.47,3.85601895388724e-18
"FEZ2",2.25853062995463e-22,1.21036672401153,0.598,0.303,3.91222675720742e-18
"SOX5",2.30769475081317e-22,2.89852991806507,0.275,0.048,3.99738884735857e-18
"NDRG3",2.30892279566449e-22,0.914758502500218,0.398,0.166,3.99951606665003e-18
"AHRR",2.31697204965875e-22,1.49975444354516,0.326,0.098,4.01345898441888e-18
"LARS2",2.35386370027348e-22,1.19634281666314,0.464,0.177,4.07736270161372e-18
"SH3KBP1",2.40958390715461e-22,1.17345317977176,0.446,0.167,4.17388124397322e-18
"DAP",2.51751822066222e-22,1.03707720920799,0.677,0.431,4.3608450618311e-18
"MYBBP1A",2.56008125480251e-22,0.775099224746235,0.39,0.134,4.43457274956891e-18
"GHR",2.58531910674369e-22,1.47168636145273,0.372,0.119,4.47828975670142e-18
"CMTM8",2.60186821136804e-22,1.75327985032891,0.301,0.075,4.50695611573173e-18
"SH3PXD2B",2.76643515354773e-22,2.05895929052,0.434,0.123,4.79201897297537e-18
"PALS1",2.89726242985876e-22,1.50711977794975,0.569,0.276,5.01863798100134e-18
"NEMF",2.92111382406248e-22,0.74011968650142,0.686,0.359,5.05995336604103e-18
"SLFN11",2.94444176952854e-22,1.0486137289783,0.5,0.197,5.10036203317733e-18
"TMOD3",3.11503232928415e-22,1.01663082259629,0.701,0.442,5.39585900078601e-18
"RPL7",3.24766178817857e-22,1.19033882898914,0.534,0.276,5.62559974948291e-18
"BIN1",3.40606744432481e-22,1.04117442554985,0.406,0.137,5.89999002705943e-18
"NPRL3",3.55647752592967e-22,0.654002245014537,0.478,0.201,6.16053037041538e-18
"ZBTB10",3.60122333059832e-22,0.753255294149113,0.445,0.201,6.2380390532624e-18
"NOP2",3.69761839151794e-22,1.09130259985032,0.39,0.128,6.40501457778738e-18
"ADNP",3.77669453045569e-22,0.640572576828234,0.836,0.59,6.54199026565534e-18
"UQCRH",4.05609735489732e-22,1.72997174291516,0.402,0.121,7.02597183815313e-18
"PRMT3",4.06866564149803e-22,0.882625872635167,0.601,0.281,7.04774262420289e-18
"SNRPF",4.11435922287044e-22,1.08440106446549,0.367,0.123,7.12689304585618e-18
"EEF1E1",4.38890629443642e-22,1.13745041851072,0.467,0.156,7.60246348322276e-18
"ELFN2",4.61872310640017e-22,1.97868100852125,0.294,0.054,8.00055216490638e-18
"E2F4",4.66155221431685e-22,1.82768012476313,0.264,0.054,8.07474074563965e-18
"ADCY3",5.13522780332648e-22,2.19368649151509,0.267,0.04,8.89524160092213e-18
"ZC2HC1A",5.20550724663865e-22,0.984099107143433,0.55,0.217,9.01697965262747e-18
"PSMA3",5.50413802928504e-22,1.25598533256727,0.455,0.157,9.53426789432754e-18
"TWSG1",5.54099909862817e-22,1.11581990179317,0.629,0.376,9.59811863864372e-18
"SPTLC2",5.86486099287805e-22,1.11580688656715,0.679,0.373,1.01591122118634e-17
"PLCB4",6.01456405307984e-22,1.22096436629915,0.863,0.595,1.04184278527449e-17
"IQGAP1",6.26216913728031e-22,-0.853017780251013,0.821,0.864,1.0847329379597e-17
"PFKP",6.67693198398799e-22,-0.727720847233274,0.831,0.855,1.1565781582664e-17
"ZNF346",7.87302220180177e-22,0.807781838366981,0.506,0.21,1.3637649057961e-17
"KPNA3",8.1003062308177e-22,0.871527465468889,0.594,0.259,1.40313504530224e-17
"ACADL",8.32141570319049e-22,-2.3401677515566,0.061,0.289,1.44143562810666e-17
"BAG3",8.62559131952355e-22,0.942133165336696,0.358,0.127,1.49412492836787e-17
"CLIC6",9.25703100316277e-22,-3.16879896830159,0.068,0.281,1.60350291036785e-17
"SIMC1",9.39012300296921e-22,0.88549486286717,0.437,0.141,1.62655710657433e-17
"COPS5",9.89149791834954e-22,1.09930680468655,0.329,0.078,1.71340526941651e-17
"LARP4",1.01101247852513e-21,0.965984730714767,0.67,0.387,1.75127581530123e-17
"GNPNAT1",1.05655692088282e-21,1.51083390575256,0.305,0.071,1.83016789835323e-17
"NFKBIZ",1.0642248387857e-21,-0.871461227604385,0.647,0.828,1.84345026574459e-17
"RRM2",1.07809490019473e-21,2.75342722376717,0.282,0.045,1.86747598611731e-17
"IL4R",1.11259753909476e-21,1.10281729041173,0.408,0.137,1.92724145721994e-17
"PARD3B",1.13980469472106e-21,0.927025330597087,0.842,0.577,1.97436969219582e-17
"NOTCH1",1.14750431455688e-21,1.94698220988954,0.251,0.05,1.98770697367543e-17
"TRIB1",1.15750556378743e-21,1.51942328987415,0.29,0.071,2.00503113759258e-17
"KIF4A",1.1583736541503e-21,2.46397317867046,0.257,0.033,2.00653484371914e-17
"PAICS",1.23653559268722e-21,0.904063633967066,0.608,0.33,2.14192695365281e-17
"MAML1",1.31220492670087e-21,0.723212989697815,0.489,0.206,2.27300137403124e-17
"SMIM13",1.31402883600078e-21,1.51243729655282,0.39,0.104,2.27616074972054e-17
"FOXN2",1.34724203270251e-21,1.25657860370522,0.488,0.177,2.33369264904729e-17
"PPP4R1",1.35206654178503e-21,1.11460045140825,0.643,0.386,2.34204966368003e-17
"RIOK2",1.48465224869723e-21,0.752816763754707,0.392,0.148,2.57171462519334e-17
"TSEN2",1.59379009527603e-21,0.98619448137282,0.411,0.156,2.76076320303715e-17
"UBE2E1",1.65744275334848e-21,1.07325393138824,0.709,0.393,2.87102233735024e-17
"C1orf52",1.71292492165794e-21,1.18740301450156,0.489,0.183,2.96712854929588e-17
"PRIM2",1.74021215181031e-21,1.09664010971774,0.632,0.357,3.01439548936581e-17
"EBAG9",1.82280201694198e-21,1.48908926902174,0.302,0.074,3.1574576537469e-17
"RPL38",1.86879187275447e-21,1.33647591377961,0.434,0.168,3.2371212819853e-17
"FBXL2",1.89364604987684e-21,1.18108234941457,0.591,0.269,3.28017368759666e-17
"LRRC8C",1.98889850031689e-21,1.50391270471571,0.305,0.074,3.44516998224892e-17
"KPNA2",2.05015116926226e-21,2.66988102677862,0.293,0.043,3.55127185539609e-17
"PLD1",2.15153310849217e-21,1.126749554034,0.616,0.332,3.72688565053013e-17
"SRFBP1",2.21704964979109e-21,0.755770226670571,0.596,0.306,3.84037340336813e-17
"UBE2W",2.24142418678256e-21,0.742991698527297,0.651,0.317,3.88259497634476e-17
"LRRK2",2.32275918541387e-21,-1.17125456619066,0.588,0.712,4.02348346097391e-17
"TNFRSF21",2.54606340273298e-21,1.30198197230379,0.377,0.112,4.41029102621406e-17
"PRRG1",2.55002702203719e-21,1.37249804776042,0.55,0.241,4.41715680757282e-17
"EXOC2",2.67280014063153e-21,0.729120258774188,0.649,0.376,4.62982440360194e-17
"DBN1",2.7497058971568e-21,0.974899523220301,0.466,0.183,4.763040555055e-17
"COL12A1",2.80158123645328e-21,1.25025634575638,0.471,0.177,4.85289901778438e-17
"SLC22A4",2.84178148315587e-21,2.54423542663205,0.307,0.064,4.9225338851226e-17
"INTS1",2.93589101489658e-21,1.08927726001717,0.476,0.202,5.08555041600385e-17
"ALDH1A1",3.06362369140143e-21,-1.32762088900166,0.295,0.519,5.30680895824556e-17
"TTLL5",3.23902155891469e-21,0.805453998883945,0.723,0.413,5.61063314435203e-17
"IMPA1",3.42922809416131e-21,1.01129374442278,0.384,0.117,5.94010890470623e-17
"ZNF185",3.58208432087236e-21,2.04781236281107,0.267,0.043,6.2048864606151e-17
"VMP1",3.636478521334e-21,-0.601263890833957,0.907,0.917,6.29910809465475e-17
"PON2",3.77843448431698e-21,0.851200678220254,0.537,0.265,6.54500421373388e-17
"RPS20",3.88597813720056e-21,1.16446402197264,0.528,0.263,6.7312913292588e-17
"FAM110B",3.94277861883896e-21,1.38866729373163,0.527,0.188,6.82968112355285e-17
"CSE1L",4.19554975757589e-21,1.05354164951716,0.601,0.293,7.26753129007296e-17
"SERPINE1",4.21683659283545e-21,1.29690755606627,0.497,0.197,7.30440434610957e-17
"POLB",4.35991627765005e-21,1.60063461046765,0.274,0.06,7.55224697614541e-17
"ST8SIA6",4.43429017521388e-21,1.10258650418175,0.305,0.071,7.68107744150548e-17
"CDC25B",4.54212851473453e-21,1.84444701257333,0.338,0.068,7.86787501322315e-17
"NUCB2",4.688521698431e-21,0.576978164284134,0.591,0.328,8.12145728602217e-17
"LEKR1",4.85262210546942e-21,1.43165000503819,0.334,0.088,8.40571201109413e-17
"SLC24A3",4.90500203931306e-21,-0.958942852425986,0.348,0.612,8.49644453249808e-17
"NAA20",5.03376402331288e-21,0.708598154274018,0.495,0.206,8.71948604118257e-17
"MYO9A",5.08675458855759e-21,-0.726445687447871,0.813,0.836,8.81127629829947e-17
"CEP128",5.3935316113397e-21,1.90206305032874,0.411,0.134,9.34267545716263e-17
"TPCN1",5.52151207709867e-21,0.993246573246247,0.574,0.266,9.56436321995031e-17
"EDEM2",5.55547513824021e-21,1.52502509006254,0.307,0.071,9.6231940344597e-17
"FLVCR1",5.96422312239733e-21,1.21400421934686,0.475,0.156,1.03312272926167e-16
"IGF2R",5.97431247618896e-21,-1.02921019478552,0.692,0.719,1.03487040712545e-16
"MCUR1",6.08703637033566e-21,1.05027464682011,0.329,0.107,1.05439644006954e-16
"ACACA",6.50593933352015e-21,0.80663705113552,0.803,0.552,1.12695881135236e-16
"FKBP4",6.56261424031501e-21,1.36337298154127,0.384,0.124,1.13677603870737e-16
"ANO10",6.66635204747997e-21,0.995299527888948,0.531,0.241,1.15474550166448e-16
"RACGAP1",6.71696731299456e-21,2.40183580727229,0.287,0.046,1.16351307795692e-16
"MX1",7.0539983473244e-21,1.11281224829666,0.356,0.124,1.22189359372353e-16
"AMOTL1",7.83958365138254e-21,-1.36447862001793,0.514,0.655,1.35797268009248e-16
"TRPC4AP",8.45902553422411e-21,0.911943843834854,0.78,0.462,1.4652724030383e-16
"ADGRE5",8.59058550307012e-21,1.35401980060522,0.446,0.148,1.48806122084181e-16
"TMEM30A",8.62511238723213e-21,-1.2644293740954,0.648,0.716,1.49404196771635e-16
"GAN",8.90476165401151e-21,0.663323087768424,0.534,0.233,1.54248281370787e-16
"PSMC6",9.3128600602439e-21,1.11602745838924,0.439,0.152,1.61317361963545e-16
"HSPE1",9.77344603133119e-21,1.45327510590023,0.387,0.126,1.69295632154719e-16
"GINS1",1.00715639539621e-20,1.96540120643365,0.284,0.06,1.74459630810531e-16
"FAM234B",1.03981857794779e-20,1.33279673226403,0.28,0.06,1.80117374072116e-16
"LYRM4",1.09433859481309e-20,1.01722024275052,0.577,0.246,1.89561331393523e-16
"RAB31",1.10077371812544e-20,2.09288182607266,0.285,0.069,1.90676023453689e-16
"TAS2R14",1.14619913653725e-20,0.66930444017254,0.927,0.767,1.98544614430982e-16
"GPI",1.14897674794118e-20,-1.41127357662644,0.565,0.685,1.99025752278371e-16
"RHBDF2",1.15494637003059e-20,1.00284983204545,0.401,0.145,2.00059810216699e-16
"PRR11",1.178172680173e-20,2.42888245152376,0.256,0.045,2.04083071659568e-16
"WDFY2",1.24695875577429e-20,1.02588811122297,0.722,0.372,2.15998195675223e-16
"RBM12B",1.25093265487848e-20,0.9555756208197,0.485,0.186,2.1668655447805e-16
"SLC7A5",1.28770526870239e-20,1.15705532157068,0.681,0.394,2.23056306644629e-16
"FOXP4",1.38373595203948e-20,0.946859417715042,0.368,0.119,2.39690741612279e-16
"USP13",1.39634201094041e-20,1.14245692127647,0.494,0.173,2.41874363135097e-16
"SGIP1",1.57852898303574e-20,-1.23933232570025,0.411,0.637,2.73432790441451e-16
"ARHGAP18",1.58800596925831e-20,1.65030338655662,0.742,0.556,2.75074393994925e-16
"TBP",1.58849554076578e-20,1.00262850106846,0.356,0.106,2.75159197571449e-16
"CKAP2",1.59422121707087e-20,1.41202285688312,0.385,0.135,2.76150999221016e-16
"NAP1L1",1.62810636902342e-20,0.630746536413563,0.826,0.719,2.82020585242236e-16
"SGO2",1.63789309275918e-20,2.84648521800417,0.253,0.039,2.83715841527744e-16
"DHX30",1.77492685672775e-20,0.817046607852949,0.401,0.132,3.0745283012238e-16
"TMEM14B",1.79021852311623e-20,0.810512881535375,0.702,0.394,3.10101652574193e-16
"ZNF354B",1.83192125441009e-20,0.979881757158698,0.378,0.124,3.17325399688915e-16
"PLEKHG4",1.8583010732195e-20,1.26710733730003,0.29,0.057,3.21894911903081e-16
