"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RGS17",3.34224189927131e-19,1.18533612305087,0.623,0.315,5.78943141791777e-15
"SP140L",3.46194421614529e-19,0.820980770574895,0.507,0.221,5.99677977120687e-15
"CLTRN",3.46654150180806e-19,-3.50177475044238,0.046,0.267,6.00474318943192e-15
"NR4A2",3.48951490725711e-19,1.72234655628998,0.377,0.121,6.04453772235077e-15
"IARS1",3.54997114849489e-19,0.772299636763466,0.836,0.554,6.14926002342285e-15
"TIMM23B",3.62814087327952e-19,0.711929794312736,0.546,0.269,6.28466562069479e-15
"HGS",3.63571747645668e-19,0.66582796207256,0.568,0.275,6.29778981271827e-15
"RBM12B",3.76490526506453e-19,0.825326410284357,0.444,0.186,6.52156890014479e-15
"BID",3.76790277409206e-19,1.28666118502611,0.328,0.092,6.52676118528227e-15
"FRS2",3.91010137079948e-19,0.549713578816331,0.816,0.531,6.77307759449886e-15
"ORC6",3.92376625256438e-19,2.19339474962699,0.263,0.042,6.79674790269202e-15
"DPF3",3.94265245134884e-19,-1.6006252112976,0.352,0.542,6.82946257622646e-15
"CCDC14",4.01742855388197e-19,0.906407240591868,0.735,0.427,6.95898974103435e-15
"CEP170",4.15928203211234e-19,0.59356349674304,0.781,0.47,7.20470833602499e-15
"SNRPB",4.19032115251176e-19,1.02795158294924,0.433,0.176,7.25847430038087e-15
"NR3C2",4.69377443886652e-19,-2.55687579425039,0.169,0.376,8.13055608300458e-15
"BCL7B",4.71002270971573e-19,0.97663293138165,0.398,0.155,8.15870133776959e-15
"TMED5",4.85862970790556e-19,0.610218384955782,0.57,0.288,8.41611838003402e-15
"MAPK14",4.92323663598977e-19,0.604899414921669,0.708,0.393,8.52803050086148e-15
"SEC24C",5.35433077738075e-19,0.641152181049742,0.556,0.28,9.27477177257893e-15
"RPL26",5.59260749519263e-19,0.875279651866965,0.576,0.269,9.68751470317267e-15
"HNRNPUL1",5.9045007070028e-19,0.594373761688921,0.812,0.516,1.02277761246703e-14
"MRNIP",5.98932347706292e-19,0.980185335756175,0.39,0.153,1.03747061269684e-14
"SAP130",6.11027035442346e-19,0.970153840718504,0.545,0.219,1.05842103079323e-14
"POM121",6.36825986991702e-19,0.53650928673242,0.74,0.444,1.10310997466703e-14
"LHFPL2",6.64310016749026e-19,1.02551952386343,0.663,0.382,1.15071781101266e-14
"PRMT1",6.6997906140696e-19,0.639798468423914,0.382,0.166,1.16053773016914e-14
"RPL28",6.89465593700906e-19,1.2327407067178,0.508,0.193,1.19429230140871e-14
"WASF2",6.94283596392352e-19,0.657062225754237,0.768,0.471,1.20263804567083e-14
"GGT1",7.14083821846535e-19,1.21480239884735,0.356,0.13,1.23693599620257e-14
"ERP29",7.16214364193135e-19,0.840776651487376,0.377,0.157,1.24062652165535e-14
"DYRK2",7.49179181259109e-19,0.845657479193096,0.463,0.198,1.29772817777703e-14
"CEP72",7.56064618902638e-19,1.03272318149841,0.488,0.197,1.30965513286315e-14
"KCTD20",7.61589419084325e-19,0.657883682966496,0.64,0.355,1.31922519173787e-14
"HRH1",7.79799077287021e-19,0.83556502109509,0.359,0.138,1.35076796167658e-14
"ASH2L",7.90206383130659e-19,0.835408489828239,0.436,0.176,1.36879549685893e-14
"BICC1",8.28150162292467e-19,-0.706335794209418,0.95,0.952,1.43452171112301e-14
"C1orf159",8.48627845440654e-19,1.23020659735142,0.435,0.128,1.4699931538723e-14
"PKD2",8.79265722989273e-19,-0.965959810909055,0.746,0.742,1.52306408536202e-14
"TPST1",8.8974923251875e-19,0.631198328128766,0.819,0.549,1.54122362056898e-14
"TMEM120B",9.20470632743877e-19,1.35116720076003,0.509,0.176,1.59443923003894e-14
"ZC3H15",9.59448221308225e-19,0.754570410157302,0.697,0.364,1.66195620895011e-14
"DCDC1",9.7863039771692e-19,-2.14664606760173,0.179,0.386,1.69518357492525e-14
"INTS1",1.0017451495989e-18,1.22766117347392,0.5,0.202,1.73522294813522e-14
"GGNBP2",1.04763465673802e-18,0.599297419297225,0.741,0.416,1.8147127524016e-14
"JPT1",1.05241711004119e-18,1.44184126068304,0.351,0.112,1.82299691801334e-14
"WDFY2",1.0557325325202e-18,0.763550142186814,0.688,0.372,1.8287398928315e-14
"MRPS28",1.07382002947937e-18,0.831890757300065,0.418,0.162,1.86007105506416e-14
"SART3",1.1135241851461e-18,0.667640635990063,0.6,0.298,1.92884659351007e-14
"PAK2",1.15750445547906e-18,0.519117247402837,0.868,0.604,2.00502921778082e-14
"SETD1B",1.23491402211958e-18,0.971528418301932,0.448,0.172,2.13911806911553e-14
"INTS8",1.27948063999587e-18,1.26813881638009,0.411,0.122,2.21631636460085e-14
"EIF4E3",1.31759938990105e-18,-2.69097081544188,0.116,0.319,2.28234566318659e-14
"MNT",1.36966940142136e-18,0.724239733377861,0.48,0.203,2.37254133714207e-14
"BRI3",1.39549654023055e-18,0.672945061795484,0.408,0.188,2.41727910698735e-14
"SPDL1",1.44383382536031e-18,1.99588280289392,0.357,0.087,2.50100895228912e-14
"SNX3",1.47079211353627e-18,0.547141519511784,0.612,0.33,2.54770609906752e-14
"GSE1",1.47820903797928e-18,0.548657446487725,0.875,0.593,2.56055369558772e-14
"SLC41A2",1.49768614257289e-18,0.713381707761409,0.72,0.442,2.59429193616476e-14
"KCTD9",1.50084434693238e-18,0.976841656447888,0.519,0.23,2.59976257775627e-14
"NUBPL",1.50811212527684e-18,-1.83055419206011,0.389,0.546,2.61235182340454e-14
"RPS10",1.59234426855414e-18,0.805436041403912,0.406,0.163,2.75825874198949e-14
"LRP11",1.60445765470419e-18,1.22366815160382,0.354,0.099,2.7792415494786e-14
"CEP57",1.61074862585031e-18,0.637269569908026,0.644,0.324,2.79013876969791e-14
"ANKRD18A",1.61516206663147e-18,0.827839021094229,0.781,0.435,2.79778373181904e-14
"OTUD6B",1.63201277942491e-18,1.47147462972753,0.293,0.074,2.82697253651983e-14
"DNAJC5",1.64744131558603e-18,0.699582401184886,0.572,0.286,2.85369784685812e-14
"FANCA",1.67370208026717e-18,1.57327283396879,0.429,0.117,2.89918674343879e-14
"DOT1L",1.70052258546066e-18,0.801628897782016,0.471,0.19,2.94564522253495e-14
"BUD31",1.71154411183751e-18,0.968232305520377,0.429,0.181,2.96473671052494e-14
"LMNB2",1.72001338776188e-18,0.972971408861397,0.402,0.149,2.97940719028114e-14
"TMEM267",1.75960833271955e-18,1.44271877521049,0.395,0.129,3.04799355393681e-14
"NOP56",1.7611818568702e-18,1.19755592368215,0.553,0.235,3.05071921247056e-14
"NR1H4",1.7861943826796e-18,-1.79195946014096,0.285,0.556,3.09404590967759e-14
"REEP3",1.96237908479147e-18,0.710200382877225,0.682,0.365,3.39923305067578e-14
"PARP12",1.97677790432208e-18,1.18974257158722,0.364,0.142,3.42417468586671e-14
"B3GAT1",1.99543077612968e-18,2.02217792174695,0.269,0.064,3.45648519041184e-14
"ARRDC3",2.04028076490232e-18,-1.0623013220511,0.812,0.803,3.53417434096379e-14
"HMGB2",2.25141030604018e-18,1.48260533393815,0.382,0.118,3.89989293212279e-14
"GDI2",2.37143962081963e-18,0.541109441152042,0.771,0.475,4.10780771118376e-14
"RPL35",2.38434076932388e-18,0.894942008267671,0.451,0.18,4.13015508062283e-14
"SLC6A8",2.43273712585677e-18,-1.04007405829135,0.601,0.733,4.21398724940909e-14
"POM121C",2.45126792893429e-18,0.705718496545539,0.733,0.386,4.24608630649998e-14
"NUAK2",2.45381759444377e-18,1.39985390733891,0.314,0.104,4.2505028370955e-14
"ENAH",2.5311143055985e-18,0.690105015601095,0.849,0.543,4.38439620015773e-14
"DAGLB",2.70078781005716e-18,1.34081746311765,0.393,0.134,4.67830464458101e-14
"LCORL",2.70556358785514e-18,0.644640510693508,0.716,0.402,4.68657724688268e-14
"EFNB2",2.91451287185709e-18,1.49741104483979,0.292,0.108,5.04851919663086e-14
"SCML1",2.92048067367658e-18,0.985527813688945,0.508,0.198,5.05885662294257e-14
"FILIP1L",2.96586695735837e-18,-1.99130271628091,0.292,0.494,5.13747474353616e-14
"IQSEC2",2.97530606560214e-18,1.12985432108899,0.356,0.13,5.15382516683602e-14
"TATDN1",3.00752265954091e-18,1.13200727552462,0.415,0.147,5.20963075085676e-14
"NOM1",3.00975197769393e-18,0.892508141574293,0.508,0.224,5.21349237576143e-14
"DNAAF5",3.04003105146163e-18,0.907177969540813,0.543,0.24,5.26594178734183e-14
"NT5C3A",3.15005826582167e-18,0.760374641388889,0.499,0.23,5.45653092805629e-14
"STK4",3.19112633739778e-18,0.626727150189837,0.631,0.347,5.52766904164044e-14
"TOP3A",3.33255980748592e-18,0.94352126353233,0.418,0.163,5.77266009852712e-14
"ATP13A1",3.34934745074399e-18,1.08611672527588,0.331,0.121,5.80173965417873e-14
"SDHAF2",3.41931617128978e-18,1.02594152420279,0.34,0.114,5.92293947190816e-14
"UTP20",3.52261063899695e-18,0.802698646266906,0.592,0.305,6.10186614887051e-14
"LNPEP",3.67900660871173e-18,-1.10809880378003,0.75,0.738,6.37277524761046e-14
"MBD5",3.74447206635191e-18,0.524926147119206,0.978,0.869,6.48617451333478e-14
"CCDC85A",3.79603577993956e-18,-2.37511955169136,0.164,0.357,6.5754931780113e-14
"RALGDS",3.80008098103477e-18,0.613698490708761,0.552,0.29,6.58250027534844e-14
"EPRS1",3.90433104858733e-18,0.756874665888142,0.766,0.448,6.76308224236298e-14
"GLRX3",4.0782721332922e-18,0.521767636974786,0.567,0.284,7.06438298928874e-14
"EMC2",4.23840008856851e-18,0.768361396885619,0.452,0.2,7.34175663341838e-14
"SYT13",4.27994808863212e-18,0.534540913392584,0.83,0.521,7.41372607912856e-14
"IWS1",4.42613503510652e-18,0.554204266405778,0.729,0.412,7.66695110781152e-14
"SLC12A7",4.52916787319497e-18,1.18372111879495,0.418,0.144,7.84542458994833e-14
"PKN1",4.55547921623798e-18,1.20052822789668,0.429,0.149,7.89100109836744e-14
"MSR1",4.57722178980776e-18,2.19946637114319,0.322,0.078,7.928663584305e-14
"RANBP2",4.58440452323588e-18,0.55426401175955,0.788,0.514,7.94110551514919e-14
"NOCT",4.59711097128465e-18,0.739431320437808,0.58,0.275,7.96311562445928e-14
"FAM20C",4.60060850496423e-18,-2.93303553082059,0.217,0.42,7.96917405229903e-14
"RPL37",4.60999315364948e-18,0.642067649872873,0.71,0.397,7.98543014075162e-14
"GXYLT1",4.67761078514424e-18,0.630934676298719,0.599,0.311,8.10255740202685e-14
"NRP2",4.8191509374502e-18,1.74270728253317,0.319,0.12,8.34773325385123e-14
"EIF2S2",4.97909046059918e-18,0.592843035003156,0.68,0.383,8.62478049584989e-14
"SCYL2",4.98483984407833e-18,0.778513802803001,0.678,0.356,8.63473957791247e-14
"LDHB",5.1118909559604e-18,0.689449614957386,0.771,0.453,8.85481751391461e-14
"CNOT2",5.20150698349113e-18,0.581552028908905,0.918,0.702,9.01005039680334e-14
"RYR3",5.2381818433331e-18,-2.29445727465364,0.147,0.348,9.0735785890216e-14
"NLRC5",5.25321956543289e-18,2.21414316196816,0.284,0.069,9.09962693124285e-14
"SNW1",5.27685658323695e-18,0.577991698108963,0.468,0.207,9.14057097348305e-14
"EIF5B",5.38772156945642e-18,0.616277160508751,0.886,0.598,9.3326113026124e-14
"DSP",5.40434085175769e-18,0.74047671624039,0.54,0.282,9.36139922341467e-14
"PCNX2",5.46168951437449e-18,0.62537401743749,0.929,0.719,9.46073857679949e-14
"ADGRL2",5.47702536835919e-18,-0.948290811604436,0.621,0.704,9.48730334307179e-14
"R3HDM1",5.7056456914574e-18,0.705455288140471,0.78,0.452,9.8833194667425e-14
"SNX5",5.78856984208434e-18,0.550178606722577,0.619,0.337,1.00269606804585e-13
"SLC12A2",5.84385142303787e-18,1.03821150530179,0.71,0.361,1.01227194349862e-13
"RNF128",5.97129334149993e-18,-1.99912182107166,0.303,0.523,1.03434743261462e-13
"TMEM44",6.1731873301073e-18,0.906061414107115,0.399,0.157,1.06931950932119e-13
"FBXO17",6.27366223401871e-18,-1.37221716987811,0.527,0.649,1.08672377217672e-13
"ST8SIA6",6.36589698273055e-18,2.01158017918106,0.318,0.071,1.10270067534859e-13
"ZNF3",6.54728129664461e-18,0.900356712165533,0.546,0.239,1.13412006620478e-13
"LARP4B",6.55634476709037e-18,0.567866265219587,0.915,0.666,1.13569004055539e-13
"SNRPA1",6.61327310287241e-18,1.04590801837209,0.394,0.161,1.14555116687956e-13
"CDC123",6.65218153600818e-18,0.691246939301575,0.482,0.225,1.15229088566734e-13
"KMT5A",7.17119206036536e-18,1.14992819331174,0.335,0.123,1.24219388869649e-13
"STMN1",7.17270129558421e-18,1.6721300098045,0.255,0.061,1.2424553184211e-13
"PHTF1",7.29147820050616e-18,0.814766368411248,0.621,0.317,1.26302985389168e-13
"CD276",7.60774697684994e-18,0.897906307025954,0.445,0.206,1.31781393132995e-13
"KANSL2",7.81464833351273e-18,0.68833010067173,0.462,0.195,1.35365338433108e-13
"HEATR1",7.94038612127437e-18,0.616213039490461,0.656,0.348,1.37543368392715e-13
"NECTIN3",8.33958828077778e-18,0.592336421913569,0.81,0.54,1.44458348199633e-13
"SHTN1",8.6142146725295e-18,0.765955045129007,0.818,0.515,1.49215426557556e-13
"DENND11",8.81837226076229e-18,0.823036180691038,0.474,0.212,1.52751844300924e-13
"RIGI",9.04969705820712e-18,1.13722278036926,0.558,0.321,1.56758852442264e-13
"COPB2",9.40737097142834e-18,0.623378433136698,0.75,0.451,1.62954479967082e-13
"TBC1D9B",9.43143331267885e-18,0.600815747639264,0.743,0.423,1.63371287842223e-13
"RPTOR",9.48563376975037e-18,0.962616554121916,0.839,0.561,1.64310148159616e-13
"NUAK1",9.49233805113762e-18,1.29491824812221,0.316,0.103,1.64426279721806e-13
"CENPO",9.73742554404872e-18,1.63351612319504,0.282,0.067,1.68671685274012e-13
"TMEM109",1.00004014780233e-17,1.48156232627784,0.305,0.086,1.73226954402319e-13
"DEK",1.02811914924478e-17,0.6463825367822,0.829,0.555,1.78090799032182e-13
"GBE1",1.03451743490226e-17,-0.8256931456704,0.842,0.851,1.79199110073769e-13
"COPS2",1.06208884697182e-17,0.618123721667416,0.638,0.326,1.83975030072458e-13
"CYB5B",1.15315797140214e-17,0.770274620545519,0.628,0.335,1.99750023806279e-13
"ODC1",1.16457125597935e-17,0.999409117878066,0.552,0.279,2.01727032960742e-13
"HELZ2",1.17716570140025e-17,1.69136207464849,0.282,0.074,2.03908642796551e-13
"TRIP12",1.34036489005712e-17,0.549190770935584,0.961,0.781,2.32178006255694e-13
"STYXL1",1.34222140472178e-17,1.23766126206918,0.411,0.134,2.32499591725907e-13
"SCAPER",1.39581380190862e-17,-1.09598197784676,0.722,0.779,2.41782866766611e-13
"PLEKHB2",1.42258363665442e-17,0.691959234159161,0.636,0.349,2.46419937541279e-13
"RACK1",1.43945981936894e-17,0.546585548087092,0.807,0.511,2.49343229911087e-13
"SLC25A3",1.53831471245817e-17,0.691374970873501,0.737,0.414,2.66466874492004e-13
"PCMT1",1.57924030282817e-17,0.752906498169557,0.572,0.283,2.73556005255896e-13
"OSBP",1.59047829345849e-17,0.55743456143244,0.647,0.37,2.7550264999288e-13
"GALNT13",1.63839532492374e-17,-2.12418457635469,0.124,0.357,2.8380283818329e-13
"BRAP",1.63949998911583e-17,0.627684763066383,0.422,0.202,2.83994188114643e-13
"C1orf52",1.7032638752538e-17,0.584247018414348,0.403,0.183,2.95039368471463e-13
"ADGRG1",1.73751723730282e-17,0.959546977027653,0.524,0.233,3.00972735845595e-13
"SRGAP1",1.80973997699813e-17,0.898141276988408,0.8,0.585,3.13483158815616e-13
"HIPK1",1.81628867292498e-17,0.529758442801822,0.782,0.474,3.14617523924065e-13
"FAM114A1",1.91987779675285e-17,0.729685192212308,0.56,0.291,3.32561231953528e-13
"SCN3A",1.92055135916204e-17,-2.51409311956775,0.107,0.366,3.32677906434049e-13
"ARHGAP24",1.93808946712153e-17,-2.39453357189801,0.131,0.333,3.35715857494791e-13
"SEC23IP",1.94931683739066e-17,0.617315665535674,0.596,0.31,3.37660662572811e-13
"BOD1",1.95079355720249e-17,1.08767976674904,0.298,0.087,3.37916459978615e-13
"NEMP1",1.95706331279677e-17,1.31482484742177,0.438,0.149,3.39002507042657e-13
"CCDC34",1.99652986188275e-17,1.73383898245507,0.283,0.086,3.4583890267533e-13
"CKAP5",2.02932130236059e-17,0.817673150361559,0.713,0.406,3.51519035994902e-13
"PTDSS1",2.03152191006881e-17,1.39624373234298,0.34,0.095,3.5190022526212e-13
"NAV2",2.04985684474461e-17,1.05270547662956,0.594,0.328,3.55076202646661e-13
"IDI1",2.16303093462838e-17,0.55403624830536,0.686,0.413,3.74680218496328e-13
"ZNF805",2.23196163917266e-17,1.12432027508093,0.32,0.095,3.86620395137488e-13
"CCT5",2.2702267633398e-17,0.714208522976974,0.644,0.351,3.93248679945719e-13
"DRAP1",2.32522505997511e-17,1.71696523644199,0.294,0.084,4.02775484888888e-13
"ATF2",2.39690429211083e-17,0.570672762307893,0.796,0.512,4.15191761479438e-13
"RBIS",2.45932368400661e-17,1.01366371109165,0.284,0.079,4.26004048543624e-13
"GEN1",2.46917694027647e-17,0.670283120148883,0.468,0.216,4.27710829594691e-13
"CRYBG1",2.47732448240321e-17,0.743989836765158,0.772,0.48,4.29122146841884e-13
"PTPRE",2.49084144025416e-17,0.80448386694602,0.458,0.222,4.31463554280826e-13
"TMEM47",2.55790677485685e-17,-2.61197042359787,0.123,0.342,4.43080611540703e-13
"DNTTIP2",2.59154082597823e-17,0.923205094560567,0.574,0.259,4.48906701875949e-13
"EEF1E1",2.67963976442596e-17,0.716606903305857,0.374,0.156,4.64167199993864e-13
"STARD13",2.75679358776954e-17,-1.34881308315483,0.587,0.688,4.7753178527344e-13
"EEF1B2",2.77553754345492e-17,0.831160392883506,0.467,0.207,4.80778613277262e-13
"PTCD1",2.86276403448878e-17,1.05705028596251,0.273,0.087,4.95887986054147e-13
"RUFY2",3.06857322058464e-17,0.561169704842367,0.675,0.37,5.31538253269671e-13
"RPS5",3.18727008170424e-17,1.01242020052522,0.447,0.165,5.52098923552809e-13
"TMEM209",3.32721133556718e-17,0.72393824779798,0.373,0.132,5.76339547546947e-13
"PEX5L",3.33379166760342e-17,-0.883591242224564,0.592,0.826,5.77479392662265e-13
"RPL38",3.43856370654919e-17,0.964766834160937,0.396,0.168,5.95628005248451e-13
"MMS22L",3.51713246087882e-17,0.970611186973276,0.513,0.244,6.09237684873429e-13
"SFXN1",3.6681685477588e-17,0.840443850579418,0.705,0.369,6.35400155842779e-13
"SESTD1",3.76011891865107e-17,-1.62088118431502,0.464,0.615,6.51327799088738e-13
"NR6A1",3.8589646013072e-17,-1.41684119664063,0.488,0.593,6.68449848238434e-13
"NR4A3",3.87545859887061e-17,2.01693226529564,0.317,0.074,6.71306938496366e-13
"PRSS23",3.90023875197321e-17,2.84561655639237,0.378,0.126,6.755993566168e-13
"OPTN",4.64886630070966e-17,0.686116519675185,0.832,0.53,8.05276620608927e-13
"CAPZA2",4.94007658804175e-17,0.586975325978213,0.853,0.582,8.55720066580591e-13
"BTN3A1",5.15524421886834e-17,1.44366834066848,0.3,0.085,8.92991403592374e-13
"GPR173",5.29860137810561e-17,1.31473555382243,0.294,0.08,9.17823730715454e-13
"GOLGA8A",5.57897710808075e-17,2.43067021885843,0.26,0.04,9.66390414661747e-13
"CSTF3",5.65933862441964e-17,0.699684331814722,0.716,0.382,9.8031063652197e-13
"SUPV3L1",5.66492330455434e-17,0.564606207699881,0.364,0.161,9.81278014814903e-13
"UFD1",5.76513234414094e-17,0.835198481651287,0.433,0.183,9.98636224652094e-13
"LAPTM4A",5.99865535708648e-17,-1.64728764605553,0.493,0.584,1.03908708095452e-12
"ENTPD6",6.02718356342238e-17,0.85278322598104,0.387,0.152,1.04402873685603e-12
"TACC3",6.13318544532729e-17,1.20150010106734,0.323,0.111,1.06239038283959e-12
"PCMTD1",6.21880777916645e-17,0.698511683830754,0.692,0.359,1.07722188350721e-12
"KLHL5",6.29837630980265e-17,0.599602556177745,0.498,0.256,1.09100474438401e-12
"ACACA",6.48960485553978e-17,0.802736574911228,0.858,0.552,1.1241293530766e-12
"PA2G4",6.52335697406329e-17,0.863623930486952,0.674,0.357,1.12997589504724e-12
"PSMC2",6.83713208361232e-17,0.715035699342609,0.484,0.201,1.18432801952333e-12
"PEDS1",6.84157128654421e-17,1.2793612459774,0.329,0.101,1.18509697825519e-12
"RPL13A",6.86096573753316e-17,0.667632665595685,0.75,0.428,1.18845648505549e-12
"ZNF92",7.01471659836268e-17,1.11250626825357,0.307,0.102,1.21508920916838e-12
"BICDL1",7.04092847413987e-17,1.7418086984853,0.274,0.085,1.21962963029051e-12
"RPS11",7.06889571740771e-17,0.715299397635237,0.454,0.207,1.22447411616936e-12
"COX6C",7.20023205404017e-17,1.73043457900207,0.28,0.065,1.24722419640084e-12
"DMTN",7.44496442636564e-17,1.78459940466648,0.28,0.072,1.28961673793506e-12
"MX1",7.50317836545078e-17,2.64142105756587,0.342,0.124,1.29970055646338e-12
"FAM110B",7.52998073797376e-17,1.33447232714642,0.419,0.188,1.30434326343181e-12
"RFC5",7.57585832390838e-17,1.51911891128225,0.317,0.084,1.31229017886741e-12
"DPM1",7.7311781995383e-17,0.720476159803539,0.561,0.261,1.33919468772402e-12
"CCDC82",7.78678686398278e-17,0.565642817891258,0.697,0.394,1.3488272205791e-12
"ARID3B",7.85914997457815e-17,1.40555116779772,0.309,0.094,1.36136195859643e-12
"LRAT",8.43041656673871e-17,-2.71238982478306,0.109,0.337,1.46031675769048e-12
"RXRA",8.46190129714844e-17,0.641660894688153,0.433,0.178,1.46577054269205e-12
"DTL",8.63679347158831e-17,1.54174050046822,0.377,0.084,1.49606536514853e-12
"MPP3",8.65062840142562e-17,1.11783357853774,0.289,0.103,1.49846185169495e-12
"CCNJL",8.75043546827688e-17,1.06324478378263,0.312,0.121,1.51575043181492e-12
"PEA15",8.79073055808761e-17,0.600320035108629,0.565,0.284,1.52273034727194e-12
"ERCC1",8.83367853886628e-17,0.7630301254011,0.564,0.265,1.53016979650242e-12
"TDG",9.65871521771837e-17,0.676608668902429,0.52,0.225,1.67308265001318e-12
"MASTL",9.73477956593325e-17,1.66451038565233,0.487,0.168,1.68625851641096e-12
"PSMA7",1.00285364833571e-16,0.849730794750558,0.436,0.2,1.73714308964711e-12
"PI4KA",1.00892584677305e-16,0.573870698372101,0.731,0.437,1.74766135178027e-12
"OTULIN",1.01945158979605e-16,0.700832845681831,0.566,0.274,1.76589404384473e-12
"HTRA1",1.04614429208578e-16,1.08918738346804,0.718,0.524,1.81213114275099e-12
"SERF2",1.04817834689546e-16,0.534527213097485,0.541,0.286,1.81565453249232e-12
"ARHGEF10L",1.05164175865972e-16,-1.81279486808281,0.392,0.582,1.82165385435036e-12
"EPN1",1.05409217024618e-16,0.500150371565868,0.436,0.2,1.82589845730043e-12
"SLC25A37",1.06770377536061e-16,0.915180843226308,0.596,0.285,1.84947647967966e-12
"MROH1",1.07949721600079e-16,0.856219099180668,0.487,0.232,1.86990507755657e-12
"CTNNAL1",1.0830033115239e-16,0.821854558903059,0.704,0.399,1.87597833622169e-12
"FOXO3",1.09648577324253e-16,-1.24518514253773,0.742,0.749,1.8993326564107e-12
"PRPF40A",1.14165884273857e-16,0.558534126517848,0.876,0.594,1.97758144739175e-12
"RSL1D1",1.14502887056591e-16,0.553947001772427,0.745,0.443,1.98341900959427e-12
"VCPIP1",1.15269926828858e-16,0.814367918033241,0.421,0.173,1.99670567252948e-12
"PAPSS2",1.16489263319495e-16,1.62615442454204,0.317,0.108,2.01782701922029e-12
"PPIA",1.18373313193805e-16,0.505009227209871,0.709,0.413,2.05046253114309e-12
"SLC6A6",1.22680572742932e-16,0.783763247748086,0.797,0.488,2.12507288105307e-12
"CASP2",1.23595848415885e-16,0.905003106557809,0.465,0.194,2.14092728625996e-12
"TWF1",1.24545360332081e-16,0.987114343774723,0.481,0.195,2.15737473167231e-12
"RIMKLA",1.24942266781984e-16,-2.65296832301353,0.116,0.34,2.16424994519752e-12
"ACTN4",1.25006755105549e-16,0.594131204317247,0.981,0.841,2.16536701193832e-12
"RPS3",1.27325358967023e-16,0.642903163821986,0.693,0.409,2.20552986802676e-12
"KLF4",1.27650981902462e-16,1.70006986342655,0.269,0.068,2.21117030851445e-12
"RALGAPA1",1.28846891440319e-16,-1.28861191115831,0.588,0.663,2.23188585352921e-12
"HES1",1.34788215428366e-16,1.21100138040961,0.374,0.144,2.33480146765015e-12
"ATR",1.35306108158136e-16,0.719599724563523,0.795,0.482,2.34377240551524e-12
"SRSF7",1.48077321584117e-16,0.723152679510662,0.519,0.255,2.56499536448008e-12
"HBEGF",1.48636499617453e-16,1.93786772750673,0.3,0.085,2.57468144637352e-12
"CCN1",1.53022571886777e-16,-1.00968512621078,0.791,0.809,2.65065699022275e-12
"CDR2",1.56490558998448e-16,0.521876988749756,0.764,0.471,2.71072946297111e-12
"ODF2",1.58203808339781e-16,0.881034565861762,0.533,0.247,2.74040636806168e-12
"IMMT",1.60995777380346e-16,0.683161798896735,0.656,0.354,2.78876885578236e-12
"RASSF6",1.64312861731518e-16,-2.84341365374802,0.106,0.318,2.84622739091336e-12
"BPNT2",1.6524227237672e-16,0.829157428158041,0.616,0.3,2.86232664210954e-12
"SLFN11",1.74354496068737e-16,0.972032281143,0.447,0.197,3.02016858090265e-12
"DAB2IP",1.82105869840967e-16,-1.98987674800972,0.406,0.577,3.15443787738524e-12
"KATNIP",1.83740410132741e-16,0.700595272008151,0.744,0.439,3.18275138431933e-12
"E2F7",1.86540150844248e-16,1.12586869687612,0.56,0.281,3.23124849292407e-12
"RPS7",1.9048924387772e-16,0.797713459750341,0.497,0.239,3.29965468244986e-12
"BACH1",1.96874206174755e-16,-1.13841596506651,0.815,0.759,3.41025499935911e-12
"MEF2D",2.03270563956463e-16,0.644129914501135,0.504,0.249,3.52105270885386e-12
"HSPH1",2.05267832469086e-16,0.977723366237616,0.455,0.175,3.55564939402952e-12
"UBLCP1",2.05676998398522e-16,1.19753377226009,0.342,0.123,3.5627369662592e-12
"MAFK",2.14771165519944e-16,1.19408052826824,0.46,0.186,3.72026612913647e-12
"GPAT4",2.15255245979723e-16,0.851106795480734,0.514,0.214,3.72865137086077e-12
"CAMKK2",2.24114370346752e-16,0.818090136051075,0.448,0.188,3.88210912314644e-12
"RAB7A",2.27767606442577e-16,0.610803397870861,0.897,0.636,3.94539047879832e-12
"ACAT2",2.28756096524446e-16,0.91930421292298,0.552,0.289,3.96251310399646e-12
"HMGN1",2.35922756478223e-16,0.722948584056334,0.647,0.348,4.08665398771578e-12
"PLEKHA2",2.37905829890383e-16,0.564952355328612,0.782,0.508,4.12100478536121e-12
"SMPD4",2.40801277077413e-16,0.51740742820814,0.409,0.188,4.17115972153495e-12
"AREL1",2.56776828859201e-16,0.709974741355761,0.365,0.157,4.44788822949908e-12
"TCF20",2.57342975841194e-16,0.557443836994962,0.768,0.446,4.45769502752116e-12
"PWP1",2.61387174566692e-16,0.516540873816908,0.515,0.26,4.52774863784424e-12
"CNOT1",2.72951807270401e-16,0.514931474646217,0.883,0.642,4.72807120553789e-12
"UPF2",2.86667401182414e-16,0.606696689669108,0.758,0.447,4.96565272328178e-12
"ZC3H18",2.8844120419469e-16,0.517523965553095,0.581,0.308,4.99637853906042e-12
"NMT1",3.00274615248086e-16,0.60163869758974,0.697,0.376,5.20135688532735e-12
"NNMT",3.00554481812674e-16,-1.6684745149813,0.352,0.525,5.20620473395914e-12
"ICAM1",3.02179044248947e-16,-1.6212679811306,0.326,0.518,5.23434540448027e-12
