"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"POM121C",2.04647395102622e-23,1.45533330275872,0.733,0.653,3.54490217796762e-19
"NKIRAS1",2.13135500897619e-23,-1.7787090203732,0.073,0.323,3.69193314654855e-19
"MRPS6",2.21107230807125e-23,1.88964142235696,0.702,0.642,3.83001945204102e-19
"TTC7A",2.27186937364348e-23,-0.946131982728689,0.488,0.81,3.93533212902523e-19
"FAM151B",2.36124231906837e-23,-1.98612980900111,0.092,0.41,4.09014394509023e-19
"MORF4L2",2.43599884042576e-23,0.779237844135462,0.833,0.889,4.2196371913855e-19
"DEPP1",2.52537376239018e-23,3.91297572691096,0.292,0.054,4.37445243121228e-19
"PACRG",2.53170823080465e-23,-2.38243631633566,0.057,0.315,4.38542499739982e-19
"ARSD",2.65658654313512e-23,-1.08434871407417,0.312,0.721,4.60173921001866e-19
"TVP23C",2.88579323510503e-23,-0.864634987500257,0.366,0.733,4.99877104184893e-19
"FAM177B",2.92549880898225e-23,-2.79762047220772,0.025,0.274,5.06754903691905e-19
"NFATC2",2.94612643320378e-23,1.69053878078735,0.783,0.681,5.10328020759558e-19
"PSTPIP2",3.0570374879146e-23,-1.01673356698727,0.22,0.594,5.29540033656566e-19
"POLH",3.36121684566391e-23,1.70268767261897,0.555,0.427,5.82229982005903e-19
"CCDC9B",3.36718672965044e-23,-0.786621824648162,0.334,0.685,5.83264085310049e-19
"REEP5",3.37993798323874e-23,1.07584087279837,0.793,0.774,5.85472857456614e-19
"VDR",3.3901714291227e-23,-1.52882969357372,0.095,0.347,5.87245494952634e-19
"ENPP5",3.52546504812611e-23,-1.55272717592428,0.079,0.33,6.10681055636404e-19
"MUC20",3.54367979335655e-23,-1.67491962707836,0.133,0.446,6.13836213805222e-19
"SOAT1",3.79401664398312e-23,-0.701421642576697,0.567,0.852,6.57199563070756e-19
"FILIP1L",3.92059697442788e-23,-1.48743557654678,0.292,0.627,6.79125807910397e-19
"RUNX1",3.98236704241562e-23,0.859552238763253,0.941,0.968,6.89825619087233e-19
"ACO1",4.13614139348321e-23,-0.891875685174315,0.369,0.715,7.16462412179162e-19
"MYD88",4.7397040167852e-23,-1.54023658982256,0.071,0.325,8.21011529787533e-19
"PAIP2",4.76225177746749e-23,0.988315025571962,0.734,0.71,8.24917252892919e-19
"TLE1",4.85937137772381e-23,-0.869240817671112,0.601,0.882,8.41740310049318e-19
"XRN1",4.94517224955349e-23,0.929266025497703,0.846,0.861,8.56602737067656e-19
"NAB1",5.05834584480326e-23,-0.826596274354819,0.524,0.802,8.76206667236821e-19
"GIPC1",5.18101297314598e-23,-0.855914376054188,0.364,0.697,8.97455067208347e-19
"RFK",5.47793783139456e-23,-1.34006431698672,0.121,0.415,9.48888391154166e-19
"SERPINE2",5.64652226418718e-23,-2.36188296358486,0.299,0.569,9.78090586602503e-19
"FIBCD1",5.68229133215771e-23,4.68105875704638,0.262,0.038,9.84286504556358e-19
"ATG7",5.89608068108994e-23,-0.565345997692327,0.815,0.965,1.0213190955784e-18
"OGA",6.22350660636791e-23,0.678550427042666,0.873,0.908,1.07803581435505e-18
"PHF21A",6.42708798570473e-23,0.985184195782135,0.814,0.787,1.11330018088377e-18
"ANKRD13A",6.79855692846988e-23,-0.74695568654154,0.463,0.79,1.17764603114955e-18
"TOPBP1",7.26423958245395e-23,1.6984661934231,0.705,0.535,1.25831158047267e-18
"FLII",7.85177199533019e-23,-0.755533902550424,0.505,0.816,1.3600839450311e-18
"IQCD",8.23691996148557e-23,-1.07772592528194,0.113,0.413,1.42679927572853e-18
"PLEKHA8",8.38189169940765e-23,-0.794472546381361,0.297,0.613,1.45191128017139e-18
"SDC4",8.43587363812742e-23,-0.723768835398014,0.633,0.929,1.46126203159643e-18
"ZDHHC13",8.82918903818852e-23,-1.32459596656342,0.352,0.699,1.52939212519502e-18
"STEAP1B",9.39457251531451e-23,-1.73145394659041,0.096,0.379,1.62732785110278e-18
"TCOF1",9.61894615358032e-23,1.64363255246794,0.641,0.499,1.66619385272318e-18
"ARL13B",9.97032073023845e-23,1.69510213675433,0.613,0.48,1.7270589568919e-18
"FAM83H",1.00506725259997e-22,-0.645111927348862,0.265,0.536,1.74097749495366e-18
"PSMD2",1.08628697871223e-22,-0.70040120202385,0.515,0.827,1.88166630452532e-18
"ZHX3",1.0892803935769e-22,-0.808367328047501,0.653,0.916,1.88685149775391e-18
"DNAJC22",1.09514612211301e-22,3.41988670890062,0.277,0.067,1.89701211272415e-18
"WBP11",1.12484560503427e-22,1.17759148754092,0.752,0.712,1.94845755704036e-18
"EFCAB13",1.28765690377309e-22,-1.87791291902413,0.499,0.726,2.23047928871575e-18
"GPRC5C",1.30478344644964e-22,-0.850986399726948,0.265,0.601,2.26014588594007e-18
"CFL2",1.31030026712937e-22,-1.35744208002113,0.13,0.434,2.26970212272149e-18
"ERLIN2",1.34447915539087e-22,-0.81401754362934,0.339,0.691,2.32890679296807e-18
"TTC3",1.35688915376128e-22,0.768568909396556,0.924,0.957,2.3504033921453e-18
"KLF3",1.47047263101198e-22,-0.857298546371269,0.438,0.767,2.54715269143895e-18
"PTGS2",1.49721352628669e-22,3.86568401611944,0.271,0.057,2.5934732702338e-18
"PRDM5",1.53004307598439e-22,-1.1216842011267,0.161,0.439,2.65034061622016e-18
"CDCP1",1.53110182432016e-22,0.86876811120489,0.893,0.952,2.65217458008738e-18
"SLC35F3",1.54286593336553e-22,-1.6083597819474,0.228,0.57,2.67255236977578e-18
"DDB2",1.54397224138492e-22,2.47726325525375,0.477,0.238,2.67446871652695e-18
"SLC4A7",1.7116746060914e-22,-0.946162726797853,0.643,0.91,2.96496275267152e-18
"MTOR",1.71604828922733e-22,-0.523498203795883,0.469,0.79,2.97253884659958e-18
"CYB5A",1.76170229639375e-22,-0.91685389630667,0.148,0.463,3.05162071781325e-18
"ADARB1",1.81781097379412e-22,-1.06582761303967,0.198,0.498,3.14881216880618e-18
"SRSF11",1.88367596668792e-22,0.674976069695365,0.934,0.965,3.26290350949682e-18
"DAPK1",1.89899200286876e-22,-1.01001473088102,0.786,0.986,3.28943394736926e-18
"RBM15B",1.90192304393876e-22,-1.11203030346722,0.178,0.527,3.29451109671071e-18
"MTREX",1.90652397398344e-22,0.812593625218847,0.833,0.858,3.30248082773412e-18
"FER1L5",1.9597072299555e-22,-1.34714601938813,0.089,0.346,3.39460486372891e-18
"RIF1",1.98834308429001e-22,0.725350354931794,0.89,0.902,3.44420789060715e-18
"SUSD6",2.152874880919e-22,-1.68301388064168,0.244,0.668,3.72920986872789e-18
"VWA1",2.20411900898377e-22,-2.39237961240856,0.032,0.266,3.81797494736169e-18
"COL6A1",2.2769901801756e-22,1.50722043688499,0.505,0.257,3.94420239010017e-18
"ENAH",2.36411502011258e-22,0.944458994191553,0.849,0.836,4.09512003783901e-18
"ATG12",2.42776659777532e-22,1.65788028500234,0.68,0.527,4.2053773006664e-18
"CCNL1",2.49139458539085e-22,-0.593655233604432,0.754,0.934,4.31559370081404e-18
"ATF3",2.59988661087229e-22,1.50522442155532,0.842,0.789,4.50352358735298e-18
"CCDC82",2.61739129761953e-22,1.17041766353401,0.697,0.64,4.53384520573655e-18
"SOX4",2.88132580183696e-22,-0.859771813273873,0.492,0.821,4.99103255394198e-18
"PPT1",3.03714345318983e-22,-1.03284464020711,0.172,0.467,5.26093988961543e-18
"PTPRJ",3.11135973146604e-22,-0.758317874367512,0.834,0.991,5.38949732684547e-18
"DDX46",3.18407222551178e-22,0.940256811766625,0.849,0.882,5.5154499090315e-18
"KIF6",3.19069617734813e-22,-2.06599217336839,0.046,0.261,5.52692391840243e-18
"DOK4",3.22159775985869e-22,-1.25277413669426,0.125,0.399,5.58045163962722e-18
"ETHE1",3.22989078190188e-22,-1.32758005415952,0.081,0.306,5.59481681241044e-18
"MATCAP1",3.38041898426627e-22,-1.18476878529637,0.124,0.384,5.85556176454603e-18
"ZFYVE26",3.39226680498364e-22,-0.905986700806035,0.263,0.596,5.87608455959266e-18
"SP140",3.58284048185568e-22,-3.62946820281421,0.023,0.261,6.2061962826704e-18
"LIPH",3.660525787109e-22,-2.1390101295204,0.077,0.311,6.34076276843021e-18
"EFCAB5",3.76980144933864e-22,-1.23093423672294,0.2,0.512,6.53005007054438e-18
"PGM2L1",3.85817226344667e-22,-1.42440945007355,0.121,0.393,6.68312599474231e-18
"RAB5A",3.85943960894513e-22,-0.68341192109324,0.503,0.84,6.68532129061476e-18
"GOLM1",3.91268248119587e-22,-0.62309455122446,0.657,0.91,6.77754859392748e-18
"CTDSPL2",3.93802427547405e-22,1.1364554304446,0.761,0.723,6.82144564997614e-18
"DLG5",3.99115891484316e-22,1.27928859973414,0.721,0.706,6.91348547229132e-18
"ID4",3.99906721814401e-22,-0.883738709053375,0.157,0.421,6.92718423526906e-18
"HBEGF",4.04710446910623e-22,-0.899908832276162,0.3,0.621,7.01039436138581e-18
"MTMR12",4.05645426672146e-22,-1.08180052700855,0.647,0.9,7.02659008081492e-18
"SLC25A23",4.08349617747726e-22,-0.963332622963179,0.142,0.392,7.0734320786261e-18
"KCTD12",4.16112311695175e-22,-1.76049992955956,0.103,0.434,7.20789746318383e-18
"LRRK1",4.26604096967626e-22,-0.81998900887202,0.276,0.616,7.38963616767321e-18
"SLC11A2",4.51880175558394e-22,-0.753275705720813,0.48,0.812,7.8274684010225e-18
"MRTFB",4.84080922053655e-22,-0.736923336373728,0.595,0.888,8.38524973181342e-18
"C4orf3",4.84395941891937e-22,-1.08709778293538,0.171,0.482,8.39070650545214e-18
"HSBP1L1",5.30340584158311e-22,-1.22315026808425,0.109,0.398,9.18655959879027e-18
"PPP4R1",5.33703102804889e-22,-0.797855424196437,0.612,0.912,9.24480514678629e-18
"GCNT3",5.35495102148138e-22,-2.2352419982439,0.157,0.455,9.27584615941004e-18
"IL13RA1",5.35982373952823e-22,-1.07321510661191,0.283,0.671,9.28428668161079e-18
"ALAS1",5.42967845760037e-22,-1.42766079135073,0.122,0.43,9.40528902425536e-18
"HMGA1",5.49497895841073e-22,-0.735696786132487,0.509,0.833,9.51840255175907e-18
"PRMT5",5.5863684493237e-22,-0.943658213322654,0.167,0.457,9.67670742791851e-18
"SLC29A2",5.70166704686416e-22,-1.26111331072526,0.079,0.309,9.87642765857809e-18
"RABGEF1",5.70585259433957e-22,0.812905677809824,0.896,0.935,9.883677863915e-18
"CSTB",6.14408692886233e-22,-1.21466884114524,0.189,0.53,1.06427873781753e-17
"CD70",6.16475627678188e-22,3.3932606269613,0.361,0.092,1.06785908226416e-17
"RPL22",6.18509502587933e-22,-0.936031928518906,0.343,0.717,1.07138216038282e-17
"SEC24A",6.63644927056925e-22,1.26287363244292,0.757,0.752,1.14956574264801e-17
"GRB7",6.65386017954495e-22,-1.46789108589527,0.091,0.351,1.15258166030078e-17
"PHEX",6.73028341758696e-22,-1.70696314703342,0.12,0.383,1.16581969359441e-17
"RSRC2",6.76061554251866e-22,0.691948107657706,0.886,0.917,1.17107382427508e-17
"BPNT1",6.86296955948719e-22,-0.983446921036278,0.129,0.379,1.18880358709437e-17
"ARHGAP39",6.96705647606085e-22,-0.85669122714754,0.26,0.58,1.20683352278326e-17
"SLC7A2",7.12102934596407e-22,-1.90760758741788,0.092,0.348,1.2335047033079e-17
"C1R",7.27720328165144e-22,-1.57993015025797,0.091,0.361,1.26055715244766e-17
"FAM174B",7.52771279738251e-22,-1.5216418583684,0.103,0.373,1.3039504107626e-17
"CFH",7.56302227955975e-22,2.43114253264347,0.392,0.133,1.31006671926534e-17
"DIAPH1",7.63683135423591e-22,0.622935674589441,0.94,0.967,1.32285192718074e-17
"PALD1",9.19194252066148e-22,-2.02828840910101,0.042,0.262,1.59222828342898e-17
"CYP27A1",9.19637987692745e-22,-1.4254549068649,0.157,0.454,1.59299692228137e-17
"CROT",9.26958548363495e-22,-1.43123767775757,0.076,0.308,1.60567759747525e-17
"GULP1",9.56478125196105e-22,-0.718050244099341,0.569,0.905,1.65681140846469e-17
"STEAP3",9.61883352049827e-22,2.721583606112,0.462,0.212,1.66617434242071e-17
"DENND4A",9.83341814590435e-22,0.927825100218966,0.887,0.88,1.70334469123355e-17
"FAM167A",9.89619993750926e-22,-1.07079987548001,0.107,0.356,1.71421975317535e-17
"GNAQ",1.04330133799657e-21,-0.544225277976798,0.857,0.982,1.80720657767766e-17
"CTSV",1.08809249645666e-21,-1.94281985281593,0.058,0.281,1.88479382236223e-17
"ENO1",1.09289490733551e-21,-0.550705863375989,0.92,0.982,1.89311255848657e-17
"TRIB3",1.13343038075403e-21,2.81359188999279,0.453,0.196,1.96332810554213e-17
"IRX3",1.15191227653987e-21,2.23738530986076,0.479,0.28,1.99534244542236e-17
"CDC42",1.18342292715536e-21,-0.540848109435777,0.693,0.918,2.04992519441851e-17
"AGFG2",1.18392725830666e-21,-1.68735415726263,0.05,0.255,2.0507987968388e-17
"PSMD6",1.27231179542836e-21,-1.05997540481201,0.177,0.501,2.203898492041e-17
"OSMR",1.37442487239191e-21,-0.770140871205033,0.88,0.962,2.38077876395727e-17
"NETO2",1.3977168050324e-21,1.78832854429416,0.564,0.446,2.42112504967713e-17
"PPL",1.4574313670269e-21,-0.791771036375548,0.374,0.708,2.52456261396399e-17
"FAM210B",1.47984843848283e-21,-1.81970606910057,0.055,0.285,2.56339346513996e-17
"RBKS",1.53544418587063e-21,-1.36268693738666,0.158,0.47,2.6596964187651e-17
"PHTF2",1.5673001495886e-21,1.45700646253596,0.631,0.511,2.71487731911737e-17
"DYNC1I1",1.58749020615777e-21,3.74812942238556,0.355,0.097,2.7498505351065e-17
"PKIG",1.69883106339361e-21,-1.02188219072474,0.173,0.5,2.94271516801042e-17
"NNMT",1.73998417189869e-21,-0.818450984793365,0.352,0.708,3.0140005825629e-17
"ARPC4",1.78113821960286e-21,-0.755956242703854,0.295,0.619,3.08528762399608e-17
"DPY19L1",1.88167880836588e-21,1.5342728794142,0.835,0.817,3.25944403185137e-17
"SLFN13",2.02049195115685e-21,2.11384180178583,0.539,0.32,3.49989615779389e-17
"PTPN21",2.06313199890024e-21,-1.04951696201427,0.197,0.502,3.57375724849499e-17
"TNFRSF21",2.08923310663357e-21,-0.866211205388882,0.445,0.787,3.61896958731067e-17
"ARMT1",2.16663870377694e-21,-0.729518897081783,0.197,0.49,3.75305156268242e-17
"JAG1",2.20425178418654e-21,-1.18591453239545,0.498,0.827,3.81820494056792e-17
"CCT3",2.27136944479354e-21,-0.605253583747618,0.493,0.796,3.93446615227137e-17
"WDR6",2.31147739938358e-21,-0.898891965263441,0.25,0.59,4.00394115121223e-17
"MAPK13",2.37390626700445e-21,-0.960651343429903,0.146,0.416,4.1120804357051e-17
"PISD",2.52253572867821e-21,-0.762462985804462,0.628,0.895,4.3695363892164e-17
"DENND6A",2.6163959457999e-21,-0.664040146088449,0.288,0.558,4.53212105731459e-17
"HSPB8",2.63551379084283e-21,2.10966480841442,0.433,0.22,4.56523698849795e-17
"FRMD6",2.68816381929065e-21,-1.3909933717663,0.185,0.446,4.65643736777526e-17
"KDM5B",2.78703491612446e-21,-0.697626406973406,0.506,0.848,4.8277018817108e-17
"ARMC7",2.87200508638439e-21,-1.83494069589334,0.064,0.302,4.97488721063503e-17
"FKBP1A",2.91963637994796e-21,-0.617820993890817,0.468,0.761,5.05739413734586e-17
"STX18",3.02287748987168e-21,-0.762350032794458,0.653,0.91,5.23622838795573e-17
"WWTR1",3.15138554134168e-21,0.849926293476861,0.978,0.973,5.45883003471206e-17
"TMEM245",3.39145397097439e-21,-0.636094451016518,0.711,0.933,5.87467656852183e-17
"NNT",3.46168402075968e-21,-1.12240436652748,0.205,0.585,5.99632906075993e-17
"MEF2A",3.47796243228905e-21,1.13570985839834,0.899,0.937,6.02452652521109e-17
"NOP58",3.51791730074969e-21,1.04727064999071,0.839,0.827,6.09373634835862e-17
"CENPK",3.58229475224156e-21,2.04555800986653,0.512,0.307,6.20525096983284e-17
"L2HGDH",3.705084706674e-21,-1.4202613250142,0.117,0.431,6.41794772890071e-17
"ATG2A",3.79455019736542e-21,-1.3454139525228,0.167,0.498,6.57291985187639e-17
"WDR7",4.00275711544098e-21,-0.781441742303725,0.438,0.798,6.93357587536686e-17
"TANGO6",4.25700080172965e-21,-0.780427842299608,0.322,0.656,7.37397678875611e-17
"CTIF",4.34214640480314e-21,-0.732603609087354,0.443,0.795,7.5214660024e-17
"TBC1D19",4.38306076622786e-21,-0.866943608728818,0.458,0.772,7.59233785925991e-17
"EGLN3",4.47755825517792e-21,1.18744977631134,0.821,0.816,7.75602640961919e-17
"UBAP1",4.76690182333954e-21,-0.572640624691955,0.736,0.947,8.25722733838875e-17
"GPR137C",4.88179038001989e-21,-2.37151578369593,0.048,0.29,8.45623729627045e-17
"CERS6",4.96532035687231e-21,-0.686960319058491,0.642,0.9,8.60092792217422e-17
"PRKCQ",5.02664952480591e-21,-0.613580369337541,0.229,0.574,8.70716230686879e-17
"AP1G2",5.27998530498319e-21,-1.06279385755624,0.213,0.569,9.14599054529187e-17
"TMEM45B",5.37231858854897e-21,-2.12100579299109,0.052,0.3,9.30593025908453e-17
"GSDME",5.44151194474792e-21,-1.15434706027147,0.241,0.607,9.42578699069235e-17
"HOXD8",5.55773455871863e-21,-2.31867077095311,0.035,0.264,9.62710780261241e-17
"C14orf132",5.7079649445811e-21,-1.47235001209721,0.093,0.331,9.88733687700338e-17
"BRI3BP",5.78585621023915e-21,-0.578128899388778,0.278,0.566,1.00222601273763e-16
"ARHGAP6",6.28614352473023e-21,-0.652695579831681,0.668,0.896,1.08888578135377e-16
"TP53BP2",6.70286404001906e-21,-0.990195592175214,0.631,0.877,1.1610701090121e-16
"KCNT2",6.74920900566832e-21,3.28147890323306,0.307,0.068,1.16909798396187e-16
"NSD1",7.02929414896897e-21,0.692748905549532,0.878,0.92,1.21761433248441e-16
"NAMPT",7.19124733076715e-21,-0.900086269044973,0.792,0.928,1.24566786263549e-16
"SERINC2",7.21164357636841e-21,-0.882894280411933,0.164,0.466,1.24920090029854e-16
"DHX30",7.36277408831022e-21,-0.64760878458699,0.319,0.624,1.2753797275771e-16
"SLC2A13",7.47083707875825e-21,1.43032147768842,0.716,0.624,1.2940983987825e-16
"CCDC85C",7.79891728012252e-21,-2.03119849037118,0.067,0.333,1.35092845126282e-16
"EDA2R",7.87604057113782e-21,2.40706408770437,0.373,0.152,1.36428774773249e-16
"CAPRIN2",7.90216739254561e-21,1.78925596822587,0.562,0.381,1.36881343573675e-16
"ITGA3",8.329566113291e-21,-0.776192663342909,0.888,0.984,1.44284744214427e-16
"LRPAP1",8.92883941780721e-21,-0.724475442459374,0.358,0.702,1.54665356395256e-16
"GPD1L",8.96847804844103e-21,-1.65158016395858,0.056,0.257,1.55351976755096e-16
"EBF3",9.42715592792547e-21,4.93221767520387,0.26,0.032,1.63297194983525e-16
"ACP6",9.42751077737292e-21,-1.25556774413622,0.152,0.481,1.63303341685654e-16
"KIAA1671",9.76339624363982e-21,0.893490243059982,0.892,0.916,1.69121549732329e-16
"OAF",1.01872516978125e-20,-1.11369503741492,0.139,0.41,1.76463573909509e-16
"GOLT1B",1.01988278761884e-20,1.74514508635655,0.601,0.47,1.76664096471336e-16
"FBXL2",1.04451050241915e-20,-0.780668138817294,0.461,0.782,1.80930109229045e-16
"KCNK3",1.08256398098936e-20,-1.97108049934704,0.055,0.284,1.87521732786976e-16
"ALDH6A1",1.14162575450955e-20,-1.41718503059653,0.084,0.326,1.97752413196145e-16
"SLC39A1",1.15187599119734e-20,-0.626908008146678,0.229,0.519,1.99527959195204e-16
"ERRFI1",1.18728623657853e-20,1.56861744271113,0.836,0.845,2.05661721900133e-16
"HMOX1",1.21632974920762e-20,-2.63410618186102,0.044,0.251,2.10692639157743e-16
"PCNX1",1.21863287127735e-20,-0.575368893322985,0.658,0.916,2.11091585962663e-16
"SLCO5A1",1.23925733737221e-20,2.81075998281529,0.392,0.171,2.14664155979615e-16
"SH2D4A",1.24354300759244e-20,-0.888228430440657,0.324,0.609,2.15406519775163e-16
"EHBP1",1.38343249200792e-20,0.843884306669415,0.904,0.93,2.39638176265612e-16
"ITGA2",1.47229937013822e-20,-1.31123335398482,0.669,0.913,2.55031696895343e-16
"CTSS",1.53130564399746e-20,-1.17237583636118,0.131,0.427,2.65252763653239e-16
"RECQL",1.55109400170069e-20,1.80432037199513,0.573,0.377,2.68680502974594e-16
"ARIH1",1.55912304769692e-20,0.54270410543461,0.946,0.972,2.7007129432206e-16
"PPA2",1.56947724774212e-20,-0.858533464769895,0.446,0.798,2.71864848853891e-16
"NAV2",1.58205381630461e-20,-0.65222332280722,0.594,0.904,2.74043362060284e-16
"SCN3A",1.64111347656954e-20,-0.86279550428316,0.107,0.413,2.84273676411376e-16
"SGCE",1.67955436733143e-20,1.24419127644303,0.706,0.585,2.90932407509149e-16
"YWHAB",1.79768610887736e-20,-0.518092904513275,0.744,0.929,3.11395187779737e-16
"MRAS",1.82111949876679e-20,-1.67423872286354,0.059,0.286,3.15454319576384e-16
"NBEAL1",1.92290208396485e-20,-0.50969502030494,0.785,0.957,3.33085098984392e-16
"RNF123",1.96645134204104e-20,-1.04941763500498,0.126,0.378,3.40628701468348e-16
"CAT",2.06674085110839e-20,-0.910165162860116,0.195,0.512,3.58000850228995e-16
"ZBTB38",2.17020692892017e-20,1.2071415367588,0.895,0.925,3.75923244227552e-16
"FAT4",2.19740224560581e-20,2.90876705933806,0.312,0.084,3.80634016983839e-16
"CASP10",2.21476077685747e-20,-1.18842875391764,0.235,0.53,3.83640861767251e-16
"CAMKMT",2.35724656770422e-20,-0.6949506699451,0.71,0.941,4.08322250457726e-16
"TATDN2",2.55832165324548e-20,-0.990996417412699,0.185,0.459,4.43152476775182e-16
"PAPOLA",2.60799196990112e-20,-0.583217026020321,0.759,0.94,4.51756369026273e-16
"CNIH1",2.6124827348579e-20,-0.937740182106254,0.191,0.484,4.52534259332086e-16
"RICTOR",2.74088127456291e-20,0.87951680766104,0.88,0.898,4.74775454379788e-16
"SUSD4",2.81703647990682e-20,-1.79917783661319,0.057,0.267,4.87967059049459e-16
"MKLN1",2.82135062906217e-20,0.563113117473081,0.954,0.967,4.88714355966148e-16
"MAD1L1",2.85825522110984e-20,-0.529825773857354,0.544,0.835,4.95106969400646e-16
"CDIN1",2.9277878864261e-20,-0.793859227298082,0.265,0.61,5.07151417686729e-16
"THEMIS2",3.01302926360148e-20,-3.16666840596202,0.029,0.277,5.21916929041048e-16
"S100A10",3.04901981723879e-20,1.03505722249686,0.783,0.753,5.28151212742102e-16
"TMBIM1",3.23559059603129e-20,-1.22447104543526,0.238,0.597,5.6046900304454e-16
"KREMEN1",3.33450669413404e-20,-1.85026600080531,0.061,0.288,5.77603249557899e-16
"AKT1",3.41913752003721e-20,-1.03858458937342,0.205,0.536,5.92263001220845e-16
"NAPG",3.48855611009126e-20,-0.663394043227696,0.41,0.748,6.04287689390009e-16
"TSPAN6",3.54675675807142e-20,-2.13102584611868,0.04,0.27,6.14369205633131e-16
"ZMYND8",3.64537695364553e-20,0.753628131522585,0.923,0.951,6.31452195910478e-16
"SEC22A",3.68095369820684e-20,1.62928255615237,0.596,0.447,6.37614799603389e-16
"GPBP1",3.74997801880086e-20,0.643883742094082,0.914,0.938,6.49571192416685e-16
"BMPR2",3.77893729016467e-20,0.601314988774303,0.888,0.934,6.54587517402325e-16
"VEZT",3.83391554799244e-20,0.846058403631785,0.925,0.932,6.64110851223251e-16
"ICE1",3.85774190525355e-20,0.911762589572285,0.76,0.787,6.68238052828019e-16
"MOCOS",3.88970853252639e-20,-1.07041316218248,0.204,0.504,6.73775312004222e-16
"SSBP1",3.89924646317662e-20,1.14597247980633,0.636,0.614,6.75427472351453e-16
"GOLM2",3.95138535400295e-20,0.857702612550829,0.873,0.897,6.8445897102039e-16
"CTNNB1",4.3419346406389e-20,-0.644695923471441,0.677,0.929,7.52109918451471e-16
"DHCR24",4.4093539332815e-20,-0.525171430424338,0.791,0.942,7.63788288323021e-16
"MAPK1IP1L",4.49194727878299e-20,-0.772748590788362,0.56,0.872,7.7809510763079e-16
"MATN2",4.70485977404813e-20,-2.05346881031644,0.114,0.386,8.14975810060616e-16
"LYRM4",4.87029767794898e-20,-0.595657993357078,0.518,0.796,8.43632963774323e-16
"ABHD5",4.99795616339562e-20,-1.20682582984178,0.151,0.47,8.6574596662339e-16
"HNRNPH2",5.18855333511377e-20,-0.86348039245515,0.269,0.625,8.98761208708407e-16
"TPPP",5.40392782857547e-20,3.99218499265056,0.288,0.054,9.36068378465843e-16
"TMEM87A",5.42609214795098e-20,0.69207632823727,0.82,0.874,9.39907681868068e-16
"PLGRKT",5.71297817747671e-20,-1.21768305178461,0.161,0.46,9.89602079902516e-16
"APPL1",5.74985159934967e-20,-0.869195402023604,0.334,0.699,9.9598929403935e-16
"ARNT2",5.77578778768217e-20,-1.07082780251503,0.199,0.502,1.00048196058231e-15
"ARHGAP18",5.93492302355212e-20,1.57684900690805,0.815,0.864,1.0280473661397e-15
"SLC27A4",6.61837373061825e-20,-0.751710537031143,0.176,0.43,1.14643469761769e-15
"SLC38A2",6.77681713876208e-20,0.823610964538229,0.869,0.874,1.17388026477637e-15
"GNPNAT1",6.81166822783373e-20,-1.20419134402018,0.163,0.491,1.17991717042536e-15
"ANGEL1",7.30353439820756e-20,-1.44640226149055,0.065,0.262,1.26511822845751e-15
"SNX2",7.60884948452179e-20,-0.87706585667737,0.507,0.798,1.31800490770886e-15
"GFPT2",7.78615362003918e-20,3.12878825395341,0.263,0.028,1.34871753006319e-15
"HADH",8.10377593811271e-20,-1.01733107469867,0.125,0.357,1.40373606799988e-15
"WWOX",8.69156817345059e-20,-0.583133228709387,0.727,0.934,1.50555343900511e-15
"RASGRP1",9.08485399193976e-20,-1.358778806148,0.166,0.447,1.57367840848381e-15
"RPL3",9.36198779000346e-20,-0.551781338884131,0.784,0.931,1.6216835249844e-15
"PSME3",9.5945732263196e-20,-0.813376144041431,0.384,0.739,1.66197197426308e-15
"MTMR10",9.74941016674735e-20,-0.942652772003624,0.445,0.782,1.68879282908398e-15
"SLC25A6",9.90597583984788e-20,-0.850328528052054,0.436,0.769,1.71591313497845e-15
"HOXB4",1.01817747623647e-19,-1.52181990291074,0.099,0.369,1.76368702433681e-15
"LGR4",1.04106609358901e-19,-0.505694911202851,0.915,0.981,1.80333468731488e-15
"MTAP",1.05422782503139e-19,-0.559898625668797,0.702,0.916,1.82613343851938e-15
"DUSP5",1.09013847045884e-19,-0.772194109472129,0.586,0.847,1.8883378585288e-15
"CDV3",1.10592503057987e-19,-0.74819785777425,0.678,0.921,1.91568333797046e-15
"PSME1",1.16121138297517e-19,-0.871160116624818,0.223,0.537,2.01145035758959e-15
"FUT11",1.27613675961377e-19,1.48241086126224,0.58,0.451,2.21052409500297e-15
"SBNO1",1.31905232833102e-19,0.848044571062873,0.848,0.877,2.284862443135e-15
"EGF",1.33388513782618e-19,-1.84966736942189,0.073,0.302,2.31055583574251e-15
"ANKEF1",1.4034457587846e-19,-1.20661430752122,0.096,0.338,2.43104874336669e-15
"MAP3K2",1.44100381584441e-19,0.951840051352205,0.817,0.819,2.49610680980568e-15
"CELSR2",1.44686189036357e-19,-0.735486863404552,0.251,0.6,2.50625416648777e-15
"NUP153",1.45423495140078e-19,0.928666351335271,0.859,0.851,2.51902578281643e-15
"PTPN14",1.45730467326286e-19,0.560171353112337,0.988,0.997,2.52434315502593e-15
"BHLHE40",1.61587626828253e-19,0.981471723053637,0.789,0.761,2.79902087191899e-15
"EPHA2",1.62356497995893e-19,-0.689791205724478,0.534,0.829,2.81233925828486e-15
"MDM2",1.759652238244e-19,1.23317936912679,0.868,0.902,3.04806960708626e-15
