"","TCGA-A3-3308-01","TCGA-A3-3316-01","TCGA-A3-3320-01","TCGA-A3-3326-01","TCGA-A3-3331-01","TCGA-A3-3346-01","TCGA-A3-3362-01","TCGA-A3-3367-01","TCGA-A3-3373-01","TCGA-A3-3382-01","TCGA-A3-3383-01","TCGA-A3-A8OU-01","TCGA-A3-A8OV-01","TCGA-AK-3458-01","TCGA-B0-4706-01","TCGA-B0-4712-01","TCGA-B0-4811-01","TCGA-B0-4818-01","TCGA-B0-4827-01","TCGA-B0-4842-01","TCGA-B0-4852-01","TCGA-B0-5081-01","TCGA-B0-5085-01","TCGA-B0-5088-01","TCGA-B0-5092-01","TCGA-B0-5094-01","TCGA-B0-5095-01","TCGA-B0-5096-01","TCGA-B0-5097-01","TCGA-B0-5104-01","TCGA-B0-5107-01","TCGA-B0-5115-01","TCGA-B0-5116-01","TCGA-B0-5119-01","TCGA-B0-5120-01","TCGA-B0-5121-01","TCGA-B0-5693-01","TCGA-B0-5694-01","TCGA-B0-5695-01","TCGA-B0-5696-01","TCGA-B0-5698-01","TCGA-B0-5699-01","TCGA-B0-5705-01","TCGA-B0-5709-01","TCGA-B0-5711-01","TCGA-B0-5712-01","TCGA-B0-5713-01","TCGA-B0-5812-01","TCGA-B2-4099-01","TCGA-B2-4101-01","TCGA-B2-5639-01","TCGA-B4-5377-01","TCGA-B4-5832-01","TCGA-B4-5836-01","TCGA-B4-5844-01","TCGA-B8-4143-01","TCGA-B8-4148-01","TCGA-B8-4151-01","TCGA-B8-4154-01","TCGA-B8-4620-01","TCGA-B8-5158-01","TCGA-B8-5550-01","TCGA-B8-5551-01","TCGA-B8-A54G-01","TCGA-BP-4163-01","TCGA-BP-4164-01","TCGA-BP-4801-01","TCGA-BP-4960-01","TCGA-BP-4962-01","TCGA-BP-4964-01","TCGA-BP-4981-01","TCGA-BP-4982-01","TCGA-BP-4985-01","TCGA-BP-4987-01","TCGA-BP-4989-01","TCGA-BP-4993-01","TCGA-BP-5169-01","TCGA-BP-5170-01","TCGA-BP-5176-01","TCGA-BP-5180-01","TCGA-BP-5182-01","TCGA-BP-5183-01","TCGA-BP-5184-01","TCGA-BP-5185-01","TCGA-BP-5186-01","TCGA-BP-5187-01","TCGA-BP-5189-01","TCGA-BP-5190-01","TCGA-BP-5194-01","TCGA-BP-5195-01","TCGA-BP-5198-01","TCGA-BP-5200-01","TCGA-CJ-4634-01","TCGA-CJ-4636-01","TCGA-CJ-4637-01","TCGA-CJ-4638-01","TCGA-CJ-4643-01","TCGA-CJ-4644-01","TCGA-CJ-4903-01","TCGA-CJ-4905-01","TCGA-CJ-4908-01","TCGA-CJ-5676-01","TCGA-CJ-5678-01","TCGA-CJ-5679-01","TCGA-CJ-5680-01","TCGA-CJ-5683-01","TCGA-CJ-5684-01","TCGA-CJ-6027-01","TCGA-CJ-6030-01","TCGA-CJ-6033-01","TCGA-CW-5580-01","TCGA-CW-6093-01","TCGA-CZ-4853-01","TCGA-CZ-4864-01","TCGA-CZ-4866-01","TCGA-CZ-5451-01","TCGA-CZ-5453-01","TCGA-CZ-5454-01","TCGA-CZ-5460-01","TCGA-CZ-5461-01","TCGA-CZ-5465-01","TCGA-CZ-5469-01","TCGA-CZ-5470-01","TCGA-CZ-5982-01","TCGA-CZ-5985-01","TCGA-CZ-5986-01","TCGA-CZ-5987-01","TCGA-CZ-5989-01","TCGA-DV-5566-01","TCGA-DV-A4W0-01","TCGA-EU-5907-01","TCGA-G6-A5PC-01","TCGA-G6-A8L6-01","TCGA-G6-A8L7-01","TCGA-G6-A8L8-01","TCGA-MM-A564-01"
"HALLMARK_UV_RESPONSE_DN",0.734930898460926,1.06784233631186,0.636929511412013,-0.408940310395754,0.33618306328077,-1.48461391188553,0.272715503014944,0.423508361430366,0.862353241210124,1.0595653301702,-1.52501734000013,-0.52928468690799,-1.64224792482305,-1.79409263382623,-0.0102945783484273,-0.182186546646424,-1.21244013980431,-0.401606948993692,0.195219971214126,-1.31220233549599,0.0348471478963849,0.146196647226835,-1.3111812026546,-0.277294455809413,-1.09846887253744,-0.470291241290678,1.52673598807913,0.663878072671841,1.71923195984553,0.159402111207741,-3.34029618775621,0.696655126670442,0.7113049588533,0.185928229258004,1.04639534199031,0.21864688195082,0.418702018666246,0.524410513454928,0.282751374098774,-0.272821588475835,0.174504865885548,-0.167067245786717,-0.553453388504812,1.34154231974495,1.26744981102041,-1.20717981523936,0.188568168396406,1.33628159997301,-1.75565166573337,0.769982863307508,-0.343445197048689,0.30776186827128,2.34313632605835,0.959592476350237,1.45354414400706,-0.67882558136504,0.0183753389056021,-1.1845250211117,-1.22616743776265,0.605178726941438,0.295645320339049,0.591350990205828,-0.245313117540562,-2.00397001304519,0.0697973171466363,-0.356101253543221,1.13324991302163,-0.317169496386,0.0270695772719755,0.625257214962576,-1.24656878798583,1.31924115254228,0.884768570363325,0.73111095166854,-0.305629088927789,0.971208600009991,-1.32473126042179,0.436610190461564,-0.280487896452806,-1.43989353982812,1.15194524541545,-1.24291226903364,0.72300821383901,-1.02726092327891,0.794044862279287,1.36441173595264,1.14666734438216,-1.12650005009882,0.760633222702661,0.961487811637849,1.18297945932005,1.29518226000429,0.840345063797478,-0.0227593809573344,-0.500545143831819,-2.20790810202717,0.921010817329977,-0.119881754028593,-0.000118540264933445,1.82883851263157,1.39178818388075,0.00426011859502641,-1.59934827482243,-0.0808366128387183,-0.146826847879258,-0.110012566777858,0.146930985902627,-0.326648238049352,0.314759704351772,0.327494740859342,1.27727030606144,0.95994209455839,-0.365748617624101,-0.674086030903847,-1.16083483248588,-0.163007098115835,-0.249774323021554,-0.00924352689098518,-0.867596667568766,0.566418018139705,0.0913245922003273,-0.835931183376615,-1.06343437209976,0.919752292124652,-0.118562146113306,0.786252440153303,-0.694050189483914,1.68186365675225,-0.313822082474833,0.318126693485725,-0.25968512779419,-2.53487173702004,-0.286139333983489,-2.08514638935086,-1.27780847023261,-0.151539726823276
"HALLMARK_UV_RESPONSE_UP",0.161841865428587,0.836451812234369,-0.181648791948384,-1.05397905689541,0.325151603756887,1.38488186331365,0.189011584323384,-0.765700264398567,-0.498704828892945,-1.71852457429996,0.609945598744884,1.16810233227285,-0.51131235131811,-0.869076191723958,-0.0532088899854136,1.44449241057264,0.0881042229947471,0.306292779520622,0.851663706911855,0.410044039973721,1.36099055820908,0.812089747855485,0.863311191754486,0.766782538917204,0.280010760163009,-0.786014054202576,-0.620904747338454,-0.81346369359028,0.714972156636252,0.910874832196761,-0.627477760925318,-0.0939921980126088,-0.275739426032619,0.0247448405122997,-0.499518216514439,-0.0192676606341576,0.359753519826807,0.388126833610073,0.786082550147586,0.345266805002407,1.36360133147333,-0.773068070684889,-0.24200504350281,-0.035061774873334,-0.808426613434261,0.207202842200281,0.137604371225766,0.379359283987061,1.25150242051852,-1.18485228049991,0.176011372435735,1.10879285407437,-4.72941555046662,0.163384219053983,-0.583703046671193,0.57449405302311,0.632042038452407,0.559165894432887,-0.0914170054644054,1.06962318444546,0.15666599755363,0.041162812418856,0.830390991585557,-0.465912550192853,-1.1616089108276,-0.263640850849699,-0.10897523398617,1.15014603393129,-0.398550006924807,-0.32800584680997,0.412953068039515,-0.476873131206195,0.911069572221016,-1.62870172456519,-0.426926052537469,1.05510389377313,0.143860181677475,0.519305151560574,-0.030312282806259,-0.104326175201221,0.225293183491549,-0.812655279606215,-0.0249429932502131,0.296284539465331,-0.321118320264303,-0.394439071736827,-0.27398653387953,-0.290616736507735,-1.31393408237218,-0.194175483201861,1.38291367599618,0.725686568295124,-0.856071421247829,-0.306507897898969,0.357242343357626,0.0183197368709852,0.081675607272971,-0.110125702967859,-0.418609295984968,-1.47096258118625,-0.299134292326069,1.1250192364751,1.19246491019656,-0.502229095901981,-0.979959393446756,0.868968439126096,0.588954214322619,0.520273978802759,-0.22238944143347,0.665170697190828,-0.152756520778374,0.279562513058699,-0.926271107296646,-0.712334999537863,-1.37931387827337,-0.114067404587049,0.835501314329246,-0.257908040921189,1.80838251352867,0.0689135664366411,1.12309896329304,-0.53201755584897,0.764611928719692,0.101038738803408,-0.530440389815491,-1.1313772556574,0.271384157089397,-5.97183989834756,1.99635370066285,1.841876921945,-0.531635973734733,-0.584299322752622,-0.0633266359661453,0.517015753611692,0.0596865877696433,-1.03836404812674
"MP12_EMT_I",1.23739853059208,1.74070323308263,-0.911153696423461,-1.00516351660638,-0.417368459640326,-0.844233310223066,0.804699076310073,-0.433771826675355,0.655186787013358,-0.243826348708363,-0.950875330479588,0.272194705857193,-1.74780961872821,-0.656678850962735,0.200642737647159,1.12547648428698,-0.196692645534975,-0.624491671024762,1.14245477992253,-0.00615620835691162,-0.0406056338122484,1.16778993020143,-1.42491247817128,0.827006982135771,0.466094043600755,-0.690248520785786,2.16777547887862,0.63794245558232,1.79541419714089,-0.94030342798958,-3.5863442118213,0.691176653460018,0.396508957694723,0.00354241182044795,1.4307409687087,0.14299101304469,0.216486805807244,0.277363344550317,0.0274590424090746,0.285170000843436,-1.16329758631108,-1.45678206458706,-1.49790159609816,1.83747472550982,0.462886927237739,-1.26625045891635,-0.540563257429083,1.07896678075356,-0.913891717287341,0.42671832634137,-1.0426569904318,-0.283083493246239,-0.38501069984205,0.623255021486855,0.147651878522338,0.236864759034512,-0.803836874823049,-1.38199978785786,-0.529799734019852,0.865798925786577,-0.309786947837245,1.63995399373753,-0.276583143080755,-2.2434283940838,0.202753025909321,-1.46610809368209,1.43236676981948,0.777798012314208,1.33869684856867,0.221444912704547,-0.300617587159299,0.955906311019953,0.486577968625986,0.0288783399392113,0.721703465988536,0.98369018569715,0.79026929321613,1.10857152715232,0.0890182122156002,-1.5033200668907,1.691525246166,-0.916450727572417,1.2334869518839,-0.423970294662164,0.899836580618114,1.15616801760684,0.635636700685719,-0.481898744864885,0.481240154351099,1.29587597825668,1.65815521772009,1.20519567275368,0.736957845282975,1.01468748317017,0.48268695180244,-0.727634488697328,0.475186115503811,-0.313873262177749,0.269003920907965,1.59641278101414,1.48405523833052,0.875701700809082,-1.52489700671323,0.900375958032411,0.0632127736578163,0.0428988039683191,-0.106809424841368,-0.525131754850926,0.118495486752316,0.812211944240189,0.29374275518354,0.118735299627231,-1.30432682587973,-0.474377918212398,-1.53151302407189,-1.11628018459098,-0.609481529824703,-0.114740813395557,-1.12727481906343,0.546290061592007,-0.892607807361244,-0.0892458619290296,-0.82666379305048,-0.217852916531648,-0.581962637940346,-1.04773195559958,-1.00569487097677,-1.94281787893318,-0.160880188600051,0.309809888262047,-0.0728386089555588,-1.72842991365543,-0.443240629679601,-0.885841586406833,-1.65098766757398,0.363961025789982
"MP13_EMT_II",-0.149232301888001,1.35718202716799,-1.6563053859064,-1.33293572075883,-0.7762406599922,0.916146581724725,0.233388551377451,-1.18751503407317,-0.186353569521412,0.552903905671624,-0.22258830181418,0.444476808987484,-2.36044022076849,-0.235557529703668,0.275782223262235,2.61137194765268,0.153171214133714,-1.08086260031868,0.60488719179868,0.673389126553904,-0.742559909477314,1.60568573520389,-0.994175630581877,0.388344652522123,0.318032197003539,-0.0659104278984095,2.02992358304308,0.95575343713052,1.25987577549594,-0.965147122131072,-1.16358499870201,-0.611614891777016,-0.0668125873988563,-0.972970117883476,0.976924341693993,-0.499041133393373,-0.801003672009332,1.03743921387476,-0.375205598257911,0.202637863756245,-0.297791957892357,-0.848719764865652,-1.99172515625222,1.35287558977504,-0.588569716409266,-0.885937465384102,-0.615726733894274,0.699216407728113,-1.20749419390242,-0.208465684873904,-0.303861359571218,-0.237889119435705,-0.68205328667983,-0.0827160696174398,-0.731702394017682,-0.171772504189431,-1.27383970510095,-1.31196006629473,-0.951890742332559,0.475445183934544,1.34940456105258,1.01385082016627,1.06236832858059,-1.79010535601083,-0.538503461117587,-1.20524386070559,0.678132990574103,1.55425221460356,0.701496904196596,-0.247383784372895,0.126755047430599,0.141552556025798,2.25271949446196,-1.07915030120905,0.420377197557174,0.871932176819274,0.663027300448529,1.21217643900444,-0.00170319584053505,0.584394482009332,2.0290622079677,-1.22529588739394,-0.244070864238457,0.000828212616103756,-0.886524430032777,0.53313609912434,0.230751834584004,-1.22497746259151,-0.812439371759138,0.597250883400847,1.88388034056165,0.435530180331131,-0.340460327216895,1.06308855480351,0.88977355679602,-0.986226912964908,-0.44444620719689,-0.773935811088149,0.153868212793051,-0.0724026747974667,0.417773289756338,1.133323384219,-0.522509879966097,2.10923523959493,-0.104247590980209,0.195191691361243,-0.462961414684725,1.14669720006936,1.34327598321749,1.68844297918627,0.387930224326108,-0.329962766916906,-0.88220897888353,-1.28064116363951,-1.77236282043796,-1.14795650122154,-1.10931924455347,0.492100601032025,0.499960746700177,0.459425584172077,-0.687466167530854,1.58523824683061,-0.359277189206837,0.257799757274398,0.487094161187129,-0.814402439520641,1.52405918995327,-2.80350597254912,0.914945498948042,0.177894835496748,0.211965463404335,-0.926178485668667,0.0516968425872091,0.429358714656286,-0.543424700583513,-0.630405229524899
"MP14_EMT_III",-0.775385016789715,-0.24517497963861,-1.31272855052636,-0.987787002058848,-1.10749657410076,0.918925290859617,-0.0151064969578922,-0.910733045584491,-0.467661197014751,-1.12775416920556,1.27542832049491,0.622045288899551,-0.711728976955422,0.530010985642687,0.400398133093002,1.38652286397282,0.433782325266478,-0.948837255933543,0.414222946164641,0.126237151557111,0.0097906856584922,0.915878291406262,-0.0444760163131306,0.923538672163591,0.677858495518912,-0.442154498612928,0.58818698131873,0.176999365280631,-0.497700882335984,-1.17880236857149,0.535032163565528,-1.17503009041222,0.727721465251638,-0.461103193740037,0.474668439284653,-0.199135821238345,-0.759794947375106,0.909558196169825,-0.0599250072097969,0.235591311357513,0.345854266062209,0.89285000898124,-2.16872922181714,1.01233568986291,-0.985548130872147,-0.759846179228805,-0.326624556046534,0.599987196936408,-0.268539614847476,-0.204383505543107,0.622940722425609,-0.5110816014584,-3.91914733200726,0.111301761595642,-0.533005113283501,0.791367962216522,0.134240923893437,-0.320557996422376,0.0196359756143364,0.988343953274771,-0.444850142541438,-0.0390004159147823,1.31854077076284,-0.801760572360187,-0.392954300475183,-1.33204788520142,0.20558994147778,0.811387889355792,0.312609951561484,0.627842515795882,1.048222214742,-0.742158897212067,0.73573868298123,-0.9016460003923,-0.205584649888527,1.20530918836538,0.601274321499787,0.66968066248931,0.328180519994208,0.455288603277626,1.72009997407628,-1.41065714454378,-0.115675730144134,0.848207812020972,-0.744179008501824,0.270112568865217,-0.11730981245397,-0.18869210357083,-0.433117851375948,0.645419744336055,0.933486789536694,0.131848904038766,-0.913435679706726,1.47055153989504,0.600723455901984,0.468722209081756,-0.690979306647906,-0.0915126548900225,-0.925865878551849,-0.485512016732946,0.45006583847518,1.09505998357188,0.0276897057881006,0.548825651641514,0.0325595875333012,0.813265521951807,0.536267972473516,0.807119291903006,0.00923883722712588,0.86563054735252,0.218733130483235,-0.216478975301428,-1.2014226041054,-1.07056928045368,-0.36762269680973,0.084380804273672,-1.14122010200577,0.278012561008306,0.741518546930733,0.915093540752667,-0.477160477860947,1.34271725554735,0.05417214570133,-0.283059223873512,-0.294492976765408,-1.72257146260689,1.28035230047612,-6.20956436011745,1.16070851903031,1.46407355843787,-0.951106998154157,0.67242477328024,-0.0727798118321596,1.17157346556231,0.394432349108775,0.23695838073693
"MP15_EMT_IV",1.88170914318677,1.66751340788878,-1.00987570748519,-0.967780112665515,-0.316035980351827,-0.198687167897215,1.40228578471765,0.0870662093920191,0.523005607175011,-0.657579091548837,-1.19100808609512,-0.0983713626657331,-2.53739958718434,-0.630743205461768,0.194041939620732,1.16408495664062,-0.196054492770526,-0.938420210914587,1.76085163108588,0.237818780791509,-0.0581450404041162,0.581886314104546,-1.79642653843374,0.499395467069902,0.197580194322055,-0.685771201255405,2.09596487064625,1.16689269664423,1.83524691465912,-0.788115875471425,-2.66903957708788,0.671193598302169,0.255243531423886,-0.227681559903226,1.36580345617767,-0.280248915991606,-0.215280971934384,0.0256411501787732,0.524983264985652,0.119284806888781,-1.05740474017603,-0.935092434474968,-1.05967035235707,2.37788980774242,-0.0186951795041793,-0.592941785069138,-0.981874851706753,1.55233223088722,-0.767421620742081,0.224262992552597,-0.193566419560515,-0.144190563867862,0.685982020838933,0.60885345473391,-0.339341048262224,-0.206491259790492,-1.1898711867109,-1.33950286098544,-0.377999370151414,0.841157527871057,0.172703884473333,1.63244597116156,-0.16515232274274,-1.85137574075336,0.81814968509537,-1.71831181968856,1.81720271194644,0.878131041221551,1.09751913504605,0.221176001089046,-0.897430316230445,1.02747777169874,-0.160281646780629,-0.834931247065987,0.204532813420679,1.05469666912932,-0.212610198047953,0.91580387937707,0.549579283554834,-0.434748380700871,2.65785781744311,-1.84391442890074,1.37077700655322,-0.865884578173226,0.777846656959651,1.29249628348289,0.733607372270721,-0.912722953008262,-0.222118518481019,0.731477000680923,1.73388249899051,0.419135916155313,0.280932736240749,1.00637629913856,0.942528007133016,-0.476785320624011,0.318643921198545,-0.608317102910157,-0.0410703291123024,0.924407902178369,1.00776246036537,0.852235757525938,-0.988374590479509,1.04364338165836,0.12739007529421,-0.0412131788370721,-0.262895615104572,-0.320114785773592,0.0917265879865984,0.374551164188977,0.389209521262698,-0.263722772353932,-1.19609484297597,-1.11875716981452,-0.205695462538382,-1.01457323069316,-1.02194597433627,-0.329114096693115,-0.669051436707292,0.461450552247475,-0.600166329204389,-0.0229987945288157,-0.378230665714941,-0.606179872030234,-0.0395263124900783,-0.356806399623183,-0.641245831547097,-1.10584589652086,0.170928042293678,0.569956588701895,-0.101317082951697,-1.32965514794509,-0.66885011582887,-2.33844334472785,-1.73237820952706,0.0493662633564701
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.22885553558915,1.88284942422847,-1.03795083638927,-1.27842894717106,-0.376501337702389,0.26932367330739,0.272320994305688,-0.557154968539305,0.107837980975363,0.0776225226317212,-1.32149081075305,0.270524018209619,-1.61069733831023,-1.11516839368991,0.176520389187624,1.60831017244664,-0.313183032329689,-0.818506978260886,1.23293694367425,0.181764094137085,-0.229075330198128,0.895010349542838,-1.63987187680263,0.267102348879676,-0.316413235973943,-0.343527092806813,2.5617414545124,1.49800029118892,2.52808546099114,-0.520526296371562,-2.61963149932365,0.445419265097998,0.602407943640429,-0.341444102197316,1.18042539447709,-0.15854446703113,-0.0553202824728439,0.302034350301943,0.0806982141371514,0.267051889942871,-0.767012925579552,-1.37175737970571,-1.59261326403627,1.5539092527932,0.148691423677048,-1.12325847336191,-0.586143896757056,0.978290333514779,-1.14165871383888,0.146500617341185,-0.713839482859376,-0.412185719295874,0.56023947796598,0.320063222342035,0.32186141322423,-0.0877691371818498,-1.27483244022258,-1.69691066720716,-1.04708373217022,1.61140068545627,0.671711236354197,1.74482484645905,0.245096769358543,-2.12355513824177,-0.3002138561947,-1.29363878090128,1.15020803514523,0.699321145766111,0.96929331003406,0.191785419852371,-0.690722810753392,0.71614626648825,1.44611565732439,-0.5511235826244,0.369294375461634,0.92920834395404,0.748535195833658,1.08556126520984,0.0529690757660069,-0.722409537825273,1.62832764277096,-1.14856064500266,0.466249270501506,-0.63316430954087,0.244192638776506,1.12168796424535,0.73737312975702,-0.967832342232672,0.0418858784674927,1.23703597525365,2.44470463679034,1.21438259367744,0.495159801189631,0.424188850204288,0.224991698129494,-1.41084681645305,0.290550263442826,-0.351609539060188,0.0697485768499437,1.32481058301593,0.987876111448331,0.852536498943734,-1.38027491809848,1.13970169275786,-0.214948715221878,0.210167330849984,-0.453044595367716,-0.106897976963564,0.481214894344796,1.2258361437921,0.370273950015632,0.0958904767377289,-1.12391657915209,-1.31906402432568,-1.86888440631992,-1.02241069089208,-0.534713572878404,-0.073245936973384,-0.433458738625045,0.879977059168802,-0.403858957980764,0.442580815335278,-0.692780833671286,0.111952040709246,-0.572170104579324,-0.516034312979279,0.131971218392296,-1.14421236842124,0.0251005510601139,-0.121204950082115,-0.211618626257352,-2.37415276505686,-0.575921793503415,-0.286284982159652,-1.41834776992941,-0.00861073054653985
"MP22_Secreted_I",0.586529915974911,1.13175754541477,0.42155695406508,-0.976071082051736,0.78394303156138,0.591744863296956,-0.525650206172339,-0.927874998553262,-0.269417917637452,-0.719365203608817,-0.646428743770214,1.51136584825457,-1.60417561798,-1.45417613369855,-0.261851793417736,0.77115182441961,-0.290857838565842,0.539844665208453,-0.762600462164717,-0.908079991779026,1.06730512958949,0.340659580837065,0.648159798908602,0.855576224296796,-0.65327479085731,-0.811425990536085,0.248637126580641,1.1034589102215,2.88873203003566,1.74560994768834,-0.75882825954666,0.287710967804488,-0.206097370946885,-0.166558518432352,0.682252583179276,-0.312843502184953,0.769349142345411,0.0791511324592465,1.23038185250235,-1.01860858844626,2.14197242310905,-0.60474361724038,-0.954909256707955,0.0508348080622684,-0.401427524607405,-0.545779023619696,0.602406778969323,-0.131365567805885,0.482464951088934,-0.307151739693614,-0.892753593498485,0.950212290941563,-0.872059991915662,-0.543264244222503,-0.459690203699907,-0.0360768963968591,0.115081736024333,-0.739918390489707,-0.0977823933905189,2.80467182696723,0.359172322555101,-1.2993001472791,0.264787144895851,-1.4428137311154,-1.07311091462758,-0.83431491983008,-0.0873888478772766,1.76467703014774,-1.37658573263203,-0.243974963747879,0.50176490948054,0.244660468528663,1.33309339578097,-1.52489180979135,-0.306686803625115,0.934831257171989,0.539930644015039,0.649848066230196,-0.669790794635836,0.124773926452892,-0.0349513967720027,-1.0278226140884,0.307141802284555,-0.433413345518735,-0.582714968980445,1.34618260310184,0.0342206496967859,-1.18299470802068,-0.660032433859665,-0.108682325162812,2.3939896708404,1.92622066075415,-0.715691582764875,-1.05570068558438,-0.259139352470664,-1.71720116275349,0.325866959006208,-1.40122491800033,0.0741255232356506,-0.51983054585211,0.46132460831113,0.502654078934415,-0.251748835741625,-0.414482639509355,-1.6209575181778,0.795129737882225,-0.788860760201837,0.0441226745777615,0.041489648872869,0.329883748505252,0.608412352601293,1.7173746156184,-1.62036039252113,-1.47964025498604,-2.29097007338826,-0.821795238527184,0.90370835209743,0.706605944910234,1.43818973091781,0.140077954809625,0.806118635100095,-0.272025243976068,-0.628746279463753,1.59770863988352,-0.638701411676266,1.21864380300112,0.635274314546545,-1.30910536280527,1.43267766244905,2.09343746197648,-0.308060831354984,-1.67427550043969,0.523780137533639,-0.482281394644562,-0.220916460445018,-1.31212867002692
"MP23_Secreted_II",0.257816244505166,0.883609607520419,-1.46936970004001,-1.20803718032876,-0.503878305524154,2.89656912836191,0.49451070150551,-0.913594961409565,-0.888716109895169,-0.351691884699912,-0.0276169975129527,0.709660704424938,-0.871550412494308,0.184291284207828,0.136141397858383,1.74466652680237,-0.141551829604569,-0.804259495152036,1.76151727957496,1.58346634494059,-0.0943350879997307,0.482962965224029,-1.31868171232365,-0.0497832741554433,-0.126647314982759,1.47858558333852,0.782939549871363,0.946927833405904,1.61539107443137,-0.238499873704412,-0.57397585426887,-1.14962263376852,-0.656465822536447,-1.33837852212555,-0.41297855383388,-1.03291945598897,-1.33888946456735,0.56839452494984,0.288152949465325,-0.337283491489133,-0.386245327255746,-1.00330423752839,-1.16574302250117,1.04969413185008,-1.20113500251686,0.140280527288502,-1.29564857663944,-0.278836442600625,0.0956545056289587,1.38323681110985,0.382246534713474,-0.381623171587016,0.876489177985824,-0.268456541597046,-1.43208798064044,-0.366655212446756,-1.04489582057146,-0.969382481972554,-0.386047729866591,0.755042430803034,2.05283804175267,0.284383462298803,1.37483011335283,-0.0581906996413482,1.09528988192645,-1.82078577265311,0.490784887154217,1.4426463377677,0.816143896672125,0.0225791753288122,0.55018249247799,-1.04957918595108,0.0306278421798314,-1.97187117175996,-1.18223051523103,0.0207246584090622,1.34992029384113,0.516820902406274,-0.00327504275517289,0.702898003595796,1.02962932714663,-0.832918656790553,-0.840891610013847,-1.05486225905701,-1.66005801554028,0.14831368106339,0.75492201700811,0.434250227185301,-0.927301198103074,-0.224830931229139,1.77213458976728,-0.656210131761238,-1.1846673877753,1.18712757685968,1.32979699433234,0.03408016884416,-1.04253677109044,-0.665005548613468,-0.483537541807726,-1.65248495414606,-0.667114224331811,1.16895900780507,0.70651355072924,0.982827487280852,0.608310522954074,0.240620134812764,0.0450785597885103,1.07913479590119,1.54629157155459,1.88892228996836,-0.0830819439632559,-1.60588593539458,-1.43873762267255,-1.05887639561547,-0.0427050338163104,-0.803564390681818,-1.3568982838621,0.621107700810194,0.594907310494697,0.253058884562566,-0.341009830573357,1.04822834813473,0.587359074803428,-0.691332269682585,2.10103651904027,-1.22438356708152,1.05139692760224,-1.25620355761437,1.01503179719519,0.488926487098634,0.16155026327482,0.325353400142598,-0.36527177500129,0.749487077182736,-0.451972481000124,-1.47620991093422
"MP38_Glutathione",-1.23053624102144,-1.09225275653273,0.485478556667596,0.672088343954893,0.497617179768007,-2.43782316407377,1.05639328528747,0.320195684463424,0.954599569844406,-0.701802947961625,0.441952994596519,0.34980320756117,0.745335663876893,0.774608245895077,-0.460601539290439,-1.14015844782691,0.756400820731101,0.638082221589136,-0.659416998070036,-0.487950630793135,0.340316007452377,-1.26269318622759,1.09690733743564,0.698318265043092,0.242535358693081,-0.322313883400042,-0.708999896646561,-4.30940957053847,-2.02796342527349,0.902813532894737,-0.486101027324773,0.0676450245492991,0.384339009862002,0.767628294596111,-1.66428544037661,0.631778409199358,0.3511204632883,0.181509503366773,0.306814771253791,0.949381532150871,0.822377466295162,0.686213477262469,1.20552097239498,0.343875114121704,0.388265013016921,0.950656547114998,0.79833560859559,-0.0839570650578272,0.440560571980644,-0.0328410527859494,0.854838033693548,0.952342247323208,-1.28532645399129,0.247194743642143,-0.00988329673218746,-2.7962921393036,0.660033569480517,1.18902823645178,1.11008182935156,-2.79642173712067,0.230634480219994,0.203080822822542,-2.60571442018305,0.629483494892445,0.0161354609641864,0.563428098803499,0.0607117071684508,0.0451606052688808,0.840594751337506,-0.00944935763893828,0.549728248789468,0.611603113136694,-2.45616432557729,0.455478279584031,-1.46286167629514,0.150166734230242,-1.26467288386432,-1.13705252241382,0.64427999160551,0.733878037223203,0.259469668272422,0.715283724767921,0.640087315663819,0.986880804160005,0.556331873069441,-0.450566839822371,-0.169589347227018,1.24433232984349,0.238592169025251,-0.511193282071871,-0.818270401725801,0.219405561361185,0.411265454665969,-0.0223994144491133,-1.1565829632618,0.978624801339994,0.3896899047658,0.803005734455211,0.801072660547484,-0.893313459559128,-0.44496165289786,0.308393281851755,0.973967535437662,0.452141236495292,0.473583788684387,0.63394159676098,0.828641658961318,-0.976581451635353,-0.084701074898738,-0.696558065413303,-0.301769884162379,-0.649991438518264,0.93310060532526,-0.0559205504688251,0.345665258730268,0.8735682593667,0.366246067092036,-1.73552506871559,0.321056103675383,-0.171270430277991,-0.0982715423127344,-1.13594829767109,0.595729241962668,0.573845549818455,0.552132791726567,0.0927308198321223,0.610437723919062,-0.750507204861886,1.0886559208379,0.369165021104703,0.652552233581931,0.927338343111896,-0.970714363320096,-2.48824713730394,0.456718146875045,-2.15517377098537
