"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DAPK2",27.2518601863349,0.537061303400623,0.847706033674451,0.188572180218619,0.36616515409011
"DAPK3",1009.11167099843,0.183237591494279,0.373259489101131,0.584012309520299,0.741390971905742
"DARS2",499.042223848539,-1.27752384048738,0.488625824669837,0.00147173368892172,0.0144135187726615
"DAXX",814.56175208054,-0.532882728309171,0.405581072932265,0.134108465779342,0.294177937158317
"DAZAP1",1593.25761980984,-1.14882609200885,0.379673545569612,0.00066621958695311,0.00809917209003227
"DAZAP2",3455.25336384589,0.230213007539178,0.382469550115553,0.499454772172952,0.67374087279023
"DBF4",227.889488362011,-1.7434164224147,0.517006878716774,2.72703255082084e-05,0.00084733298594001
"DBF4B",101.654192412237,-0.96769530645332,0.577801013122011,0.0268705304850493,0.103391893198287
"DBH",15.3374214106872,0.505428982435782,0.894828465940717,0.191779010408427,0.369717413065371
"DBI",2262.75012138871,-0.143464408163618,0.479523665712104,0.717428906849834,0.833717438043135
"DBN1",3574.57003842271,-0.426364058610894,0.434050902134456,0.252820273364696,0.43899826668478
"DBNDD1",215.331568498898,-0.224598265978792,0.587653811334757,0.60309264261314,0.756272319415458
"DBNDD2",332.448323617526,-1.32650151420248,0.52497236315597,0.00154898203357545,0.0148726157426871
"DBNL",1870.41613338915,-1.77556036463476,0.34294981328725,9.53343466083517e-09,1.44590425689333e-06
"DBP",127.151592191346,-0.0399588817628625,0.540178863271947,0.924200286738742,0.957572515700356
"DBR1",390.236782989177,-0.050253138474514,0.42095852466772,0.890567806227195,0.939861296676102
"DBT",401.431721219358,0.572691672066892,0.463045416582612,0.140578981369735,0.303452426745242
"DCAF4",227.229231747216,0.219221335206613,0.488866939149275,0.584342603920884,0.741412685385127
"DCAF5",931.886852709228,0.741362226269552,0.407386524634868,0.0376334353082526,0.128519181974763
"DCAF6",1724.19357804865,0.382862713546799,0.383326077474209,0.262073323327192,0.448709601664555
"DCAF7",2960.65831236935,-0.580656279267372,0.3379269564205,0.0603286718893957,0.175998919136913
"DCAF8",1568.18316536786,0.432434878338135,0.357837322444152,0.181657660129089,0.357318702034131
"DCAF10",934.017374045984,0.672691266289829,0.389753192913225,0.051449370502329,0.158172051206484
"DCAF11",638.39732204606,0.675553212844262,0.371285108134449,0.0424390028922284,0.138937715027279
"DCAF12",773.081511340658,-1.16992839946177,0.371560069811384,0.000424623164803253,0.00604435655820497
"DCAF12L1",295.492430611502,-1.24917717240189,0.518856798670428,0.0026854850185163,0.021695040669561
"DCAF12L2",27.6805366130237,-0.286518615064001,0.93415191520604,0.372031078833942,0.559488608579915
"DCAF13",773.646535796103,-0.388086332542532,0.392632865869553,0.26410685931024,0.45097458619655
"DCAF15",422.186501095637,-0.789346200478642,0.464261502630243,0.0426154613942129,0.13930237612575
"DCAF16",440.268617195946,0.829553146896455,0.407891543494447,0.0200768538814159,0.0846286581609347
"DCAF17",346.265884930795,0.182669035028611,0.459770198801061,0.636713960287438,0.780457005169493
"DCAKD",576.38030830977,0.720637707746982,0.390455141655729,0.0371463991195508,0.12749060473682
"DCBLD1",176.699794862156,-0.640781098228788,0.557482587296607,0.134181161132416,0.294177937158317
"DCBLD2",23068.5394277054,-0.655541447079122,0.736078521175998,0.140653036090803,0.303487507876031
"DCC",95.6213457309754,1.05612507612808,0.939652788088151,0.0251001803702561,0.0983624416847318
"DCDC1",19.2530807572383,0.68008285808664,0.873563558724224,0.108225027172242,0.255947066303019
"DCDC2",5675.19427874846,0.722021893715506,0.466581850540043,0.0644707848787836,0.182971218390667
"DCHS1",153.065204466129,-0.896869636221999,0.79283376047614,0.0509392394489757,0.156944597480037
"DCK",302.397818392828,-0.625463355767917,0.454511586410704,0.103495534271527,0.24782512344187
"DCLK1",557.180579232369,-0.0459950825992246,0.624821984709328,0.915852283296771,0.95349526285671
"DCLK2",135.44367922996,0.403640667771655,0.629316104993617,0.357788457329328,0.546447739656557
